image_id,gt,pred,match,qty_pct,unit_pct,ctx_pct,full3f_pct,full4f_pct
1.png,5,5,4,25,100,100,25,25
101.png,11,10,9,89,89,100,89,89
102.png,18,9,8,38,100,75,38,25
103.jpeg,18,6,5,100,100,100,100,100
104.jpeg,18,8,7,100,100,100,100,100
105.png,18,6,6,67,100,17,67,0
106.png,2,2,2,100,50,100,50,50
107.png,10,10,10,30,30,100,30,30
108.jpeg,11,11,11,55,73,100,55,55
109.jpeg,9,8,8,100,100,100,100,100
110.jpeg,6,2,2,100,100,100,100,100
111.jpeg,1,1,1,100,100,0,100,0
112.jpeg,1,1,1,100,100,0,100,0
113.jpeg,20,9,3,67,67,33,33,0
114.jpeg,20,6,6,83,100,67,83,50
115.png,9,9,7,43,100,100,43,43
116.jpeg,18,14,12,92,100,83,83,83
117.jpeg,9,7,6,100,83,100,83,83
118.jpeg,20,5,5,0,100,20,0,0
119.jpeg,20,4,1,100,100,100,100,100
12.png,16,8,4,100,100,0,50,0
120.jpeg,26,58,21,76,95,0,71,0
121.jpeg,20,9,2,100,100,0,100,0
15.png,42,7,4,50,75,100,0,0
17.png,4,4,3,100,67,100,67,67
2.png,16,8,8,100,38,88,38,38
20.png,48,74,38,29,74,34,5,0
201.jpeg,16,3,3,100,67,33,67,0
26.png,8,6,6,67,83,100,50,50
27.png,13,12,12,42,67,83,8,8
30.png,18,8,8,88,12,88,0,0
33.png,26,21,20,95,70,55,65,35
34.png,40,36,32,47,97,47,34,22
35.jpeg,4,3,3,67,100,67,67,67
4.png,8,7,5,20,80,80,20,20
41.png,8,6,6,83,83,100,83,83
42.png,18,7,7,100,0,43,0,0
45_1.png,18,7,7,100,14,100,14,14
45_2.png,8,7,7,100,86,100,71,71
51.png,18,8,7,86,71,29,0,0
53.png,18,6,6,67,67,83,50,50
56.jpeg,10,2,2,50,100,100,50,50
57.jpeg,10,3,1,100,100,100,100,100
59.png,28,12,12,0,58,75,0,0
6.png,6,6,6,100,100,100,100,100
61.png,22,10,10,50,90,90,50,40
63.png,22,8,8,50,75,75,38,25
64.png,8,8,4,100,100,100,50,50
67.jpeg,4,1,0,0,0,0,0,0
68.jpeg,34,8,3,67,100,0,33,0
78.jpeg,2,3,2,50,50,100,50,50
8.png,18,8,8,88,0,100,0,0
82.jpeg,12,3,3,67,100,100,67,67
88.png,16,10,10,20,100,100,20,20
9.jpeg,4,4,4,100,100,25,100,25
90.png,17,8,8,75,38,75,38,38
91.png,16,14,14,79,86,100,64,64
