image_id,nutrient,quantity,unit,context
1.jpeg,Magnesium (gesamt,400,mg,per_daily_dose
1.jpeg,MMagnesiumoxid,350,mg,per_daily_dose
1.jpeg,MMagnesiumoxid,400,mg,per_daily_dose
1.jpeg,Magnesiummalat,350,mg,per_daily_dose
1.jpeg,Magnesiummalat,333,mg,per_daily_dose
2.jpeg,Energie/energy kJ (kcal,837197,g,100g1tube70g
2.jpeg,Energie/energy kJ (kcal,0,g,100g1tube70g
2.jpeg,Fett/tat,0,g,100g1tube70g
2.jpeg,Fett/tat,60,g,100g1tube70g
2.jpeg,ofwhich saturates,70,g,100g1tube70g
2.jpeg,ofwhich saturates,50,g,100g1tube70g
2.jpeg,Kohlenhydrate/carbohydrates,70,g,100g1tube70g
2.jpeg,Kohlenhydrate/carbohydrates,33,g,100g1tube70g
2.jpeg,davon Zuckerarten/of which sµgars,70,g,100g1tube70g
2.jpeg,davon Zuckerarten/of which sµgars,33,g,100g1tube70g
2.jpeg,Erweiss/Protein,0.43,g,100g1tube70g
2.jpeg,Erweiss/Protein,0,g,100g1tube70g
2.jpeg,Salz/salt,0.43,g,100g1tube70g
2.jpeg,Salz/salt,0.30,g,100g1tube70g
4.jpeg,ENERGY,11,,pr.100g
4.jpeg,FAT,11,,pr.100g
4.jpeg,ENERGIE,11,,pr.100g
4.jpeg,GRAISSES,11,,pr.100g
4.jpeg,VETTEN,11,,pr.100g
4.jpeg,FETT,,,pr.100g
4.jpeg,FINOYSUGARS,,,pr.100g
4.jpeg,GLUCIDES,,,pr.100g
4.jpeg,FETTSAUREN,,,pr.100g
4.jpeg,KOOLHYDRATEN,,,pr.100g
4.jpeg,SALT-,,,pr.100g
4.jpeg,KOHLENHYDRATE,,,pr.100g
4.jpeg,PROTEINES,,,pr.100g
4.jpeg,EIWITTEN,,,pr.100g
4.jpeg,DAVON ZUCKER,,,pr.100g
4.jpeg,SEL,,,pr.100g
4.jpeg,PROTEIN,,,pr.100g
6.jpeg,VITAMINE,,,
6.jpeg,VITAMINEC,,,
6.jpeg,KALIUM,,,
8.jpeg,-SATURATED FAT,8111813322,,
8.jpeg,-SUGARS(g,8111813322,,
9.jpeg,Vitamin Czuachten,,,per_serving
9.jpeg,Zink,,,per_serving
9.jpeg,Vitamin C,,,per_serving
12.jpeg,M/Fotines/ProteinTBaba/Proten,0.6,g,
12.jpeg,M/Fotines/ProteinTBaba/Proten,1.1,g,
15.jpeg,Koffein 5 Mineralstoffen und SuBungsmittel-Zitronen Geschmack.Zwsi,,,
17.jpeg,Caffeine,100,mg,
17.jpeg,Caffeine,15,mg,
17.jpeg,Vitamin B3,0.22,mg,
17.jpeg,Vitamin B3,100,mg,
17.jpeg,Vitamin86,0.22,mg,
17.jpeg,Vitamin86,0.38,mg,
17.jpeg,Vitamin B12,0.22,mg,
17.jpeg,Vitamin B12,0.38,mg,
20.jpeg,Ychienhydiate/Carbohydrate,0.19,kcal,per 100 g powder
20.jpeg,Ychienhydiate/Carbohydrate,050,cal,per 100 g powder
20.jpeg,Natrium/Sodum,667,mg,per 100 g powder
20.jpeg,Niacin,250,mg,per 100 g powder
20.jpeg,Niacin,800,mg,per 100 g powder
20.jpeg,Panothenaure/Pantothenic Acid,13.3,mg,per 100 g powder
20.jpeg,Panothenaure/Pantothenic Acid,40,mg,per 100 g powder
20.jpeg,Vitamin82,13.3,mg,per 100 g powder
20.jpeg,Vitamin82,10.7,mg,per 100 g powder
20.jpeg,FolsaureffolicAod,10.7,mg,per 100 g powder
