image_id,gt,pred,match,qty_pct,unit_pct,ctx_pct,full3f_pct,full4f_pct
1.png,5,5,4,100,100,100,100,100
101.png,11,10,7,71,86,100,71,71
102.png,18,21,9,56,78,56,56,44
103.jpeg,18,23,14,43,71,79,29,29
104.jpeg,18,22,14,50,64,71,43,36
105.png,18,16,10,50,80,70,50,40
106.png,2,8,2,50,50,0,50,0
107.png,10,16,7,86,71,100,71,71
108.jpeg,11,18,6,67,67,100,67,67
109.jpeg,9,13,5,80,80,100,80,80
110.jpeg,6,4,2,100,100,100,100,100
111.jpeg,1,2,1,100,0,0,0,0
112.jpeg,1,2,0,0,0,0,0,0
113.jpeg,20,22,12,33,67,58,33,33
114.jpeg,20,22,13,62,77,62,46,46
115.png,9,14,6,67,67,100,67,67
116.jpeg,18,16,10,80,80,90,80,80
117.jpeg,9,6,5,40,40,100,20,20
118.jpeg,20,15,10,0,80,40,0,0
119.jpeg,20,11,7,0,100,14,0,0
12.png,16,11,11,100,100,100,100,100
120.jpeg,26,69,13,85,46,100,46,46
121.jpeg,20,21,12,67,83,83,67,67
15.png,42,15,12,83,100,100,83,83
17.png,4,7,3,100,100,100,100,100
2.png,16,14,13,62,85,54,54,31
20.png,48,64,39,51,51,56,31,31
201.jpeg,16,10,8,62,75,62,62,25
26.png,8,7,6,33,83,100,33,33
27.png,13,21,11,82,73,100,64,64
30.png,18,16,16,88,69,94,62,62
33.png,26,27,21,76,86,81,71,71
34.png,40,54,38,50,82,53,45,42
35.jpeg,4,3,3,67,67,67,67,67
4.png,8,45,6,67,83,100,67,67
41.png,8,7,6,67,83,100,50,50
42.png,18,10,10,70,50,40,30,20
45_1.png,18,12,12,58,67,75,50,42
45_2.png,8,7,6,67,67,100,67,67
51.png,18,14,10,70,80,70,60,50
53.png,18,14,13,77,69,62,69,38
56.jpeg,10,6,2,50,100,50,50,50
57.jpeg,10,12,2,50,100,50,50,0
59.png,28,30,21,86,76,90,76,76
6.png,6,6,5,100,100,100,100,100
61.png,22,15,14,71,93,71,71,71
63.png,22,15,14,71,93,71,71,71
64.png,8,8,8,100,75,100,75,75
67.jpeg,4,0,0,0,0,0,0,0
68.jpeg,34,18,8,0,25,50,0,0
78.jpeg,2,4,1,0,0,100,0,0
8.png,18,11,11,36,55,91,9,9
82.jpeg,12,5,5,0,20,60,0,0
88.png,16,13,9,22,100,44,22,22
9.jpeg,4,3,3,0,0,33,0,0
90.png,17,21,16,69,75,69,62,56
91.png,16,22,15,80,80,93,67,67
