image_id,gt,pred,match,qty_pct,unit_pct,ctx_pct,full3f_pct,full4f_pct
1.jpeg,5,2,2,50,50,0,0,0
101.jpeg,11,10,9,11,11,78,11,11
102.jpeg,18,17,13,0,8,38,0,0
103.jpeg,18,13,13,31,31,62,31,23
104.jpeg,18,13,11,0,9,55,0,0
105.jpeg,18,9,6,0,17,50,0,0
106.jpeg,2,5,0,0,0,0,0,0
107.jpeg,10,6,6,0,0,0,0,0
108.jpeg,11,11,8,25,25,0,25,0
109.jpeg,9,9,8,12,50,75,12,12
110.jpeg,6,4,4,50,50,50,50,25
111.jpeg,1,2,1,0,0,0,0,0
112.jpeg,1,2,1,0,0,0,0,0
113.jpeg,20,23,15,40,73,33,33,13
114.jpeg,20,24,18,28,61,61,28,11
115.jpeg,9,10,7,14,14,71,14,14
116.jpeg,18,17,13,23,62,46,23,23
117.jpeg,9,8,8,0,12,88,0,0
118.jpeg,20,16,14,7,21,0,7,0
119.jpeg,20,9,4,0,25,0,0,0
12.jpeg,16,0,0,0,0,0,0,0
120.jpeg,26,36,25,32,44,0,28,0
121.jpeg,20,18,14,7,79,21,0,0
15.jpeg,42,0,0,0,0,0,0,0
17.jpeg,4,2,2,0,0,0,0,0
2.jpeg,16,8,4,0,0,0,0,0
20.jpeg,48,0,0,0,0,0,0,0
201.jpeg,16,15,1,0,0,100,0,0
26.jpeg,8,20,5,0,0,0,0,0
27.jpeg,13,0,0,0,0,0,0,0
30.jpeg,18,0,0,0,0,0,0,0
33.jpeg,26,0,0,0,0,0,0,0
34.jpeg,40,1,1,0,0,0,0,0
35.jpeg,4,4,1,0,0,0,0,0
4.jpeg,8,1,0,0,0,0,0,0
41.jpeg,8,0,0,0,0,0,0,0
42.jpeg,18,0,0,0,0,0,0,0
45_1.jpeg,18,2,1,0,0,0,0,0
45_2.jpeg,8,2,2,0,0,0,0,0
51.jpeg,18,0,0,0,0,0,0,0
53.jpeg,18,0,0,0,0,0,0,0
56.jpeg,10,4,3,33,33,100,33,33
57.jpeg,10,2,1,100,0,100,0,0
59.jpeg,28,0,0,0,0,0,0,0
6.jpeg,6,0,0,0,0,0,0,0
61.jpeg,22,10,8,0,0,0,0,0
63.jpeg,22,0,0,0,0,0,0,0
64.jpeg,8,0,0,0,0,0,0,0
67.jpeg,4,1,1,0,0,0,0,0
68.jpeg,34,0,0,0,0,0,0,0
78.jpeg,2,1,1,0,0,0,0,0
8.jpeg,18,0,0,0,0,0,0,0
82.jpeg,12,6,5,0,0,100,0,0
88.jpeg,16,3,2,0,0,0,0,0
9.jpeg,4,1,0,0,0,0,0,0
90.jpeg,17,14,3,67,33,0,33,0
91.jpeg,16,6,1,0,100,0,0,0
