image_id,gt_nutrient,pred_nutrient,gt_quantity,pred_quantity,gt_unit,pred_unit,gt_context,pred_context,nutrient_match,quantity_match,unit_match,context_match,full_match_3f,full_match_4f,eval_method,nutrient_reason,quantity_reason,unit_reason,context_reason
1.jpeg,Magnesium (gesamt),Magnesium,400,400,mg,mg,per_daily_dose,,False,True,True,False,False,False,fast+llm,specificity rule violated: 'Magnesium' is less specific than 'Magnesium (gesamt)',quantities match within tolerance,units are the same,"context in prediction is missing, while ground truth has 'per_daily_dose'"
1.jpeg,Magnesiumsalze der Citronensäure,Magnesium,420,,mg,,per_daily_dose,,False,False,False,False,False,False,fast+llm,Specificity rule violated: 'Magnesium' vs 'Magnesiumsalze der Citronensäure',Missing quantity in prediction,Missing unit in prediction,Context missing in prediction
101.jpeg,Energie,Energie,1625,,kJ,,per_100g,,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
101.jpeg,Fett,Fett,0.8,0.89,g,,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
101.jpeg,Kohlenhydrate,Kohlenhydrate,86.1,86.19,g,,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
101.jpeg,- davon Zucker,davon Zucker,8.9,8.99,g,,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
101.jpeg,Ballaststoffe,Ballaststoffe,3.0,3.09,g,,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
101.jpeg,Eiweiß,Eiweiß,6.3,6.39,g,,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
101.jpeg,Salz,Salz,0.09,0.099,g,,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
101.jpeg,Thiamin,Thiamin,0.44,,mg,,per_100g,,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
101.jpeg,Natrium,Natrium,36,36,mg,mg,per_100g,per_100g,True,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
102.jpeg,Energie,Energie,1502,,kJ,,per_100g,,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
102.jpeg,Fett,Fett,7.7,,g,,per_100g,,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
102.jpeg,- davon gesättigte Fettsäuren,davon gesättigte,1.1,,g,,per_100g,,False,False,False,False,False,False,fast+llm,Nutrient does not match due to missing 'sättigte Fettsäuren'.,Quantity is missing in prediction.,Unit is missing in prediction.,Context is missing in prediction.
102.jpeg,Kohlenhydrate,Kohlenhydrate,63,1.09,g,,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
102.jpeg,- davon Zucker,davon Zucker,31,7.79,g,,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
102.jpeg,Ballaststoffe,Ballaststoffe,5.1,0.19,g,,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
102.jpeg,Eiweiß,Eiweiß,5.9,1.19,g,,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
102.jpeg,Salz,Salz,0.14,7.9,g,g,per_100g,per_100g,True,False,True,True,False,False,fast,substring match,mismatch,alias match,alias match
