image_id,gt,pred,match,qty_pct,unit_pct,ctx_pct,full3f_pct,full4f_pct
1.png,5,6,4,50,75,0,25,0
101.png,11,10,10,20,20,80,20,20
102.png,18,16,15,0,7,7,0,0
103.jpeg,18,12,11,9,36,73,9,9
104.jpeg,18,11,10,0,10,90,0,0
105.png,18,15,12,8,8,67,8,8
106.png,2,9,1,0,0,0,0,0
107.png,10,15,8,12,25,0,12,0
108.jpeg,11,13,8,0,12,0,0,0
109.jpeg,9,10,8,38,38,62,38,38
110.jpeg,6,4,4,50,50,50,50,25
111.jpeg,1,2,1,0,0,0,0,0
112.jpeg,1,2,1,0,0,0,0,0
113.jpeg,20,21,13,0,46,92,0,0
114.jpeg,20,24,16,0,31,62,0,0
115.png,9,9,7,14,29,100,14,14
116.jpeg,18,16,15,93,93,93,93,93
117.jpeg,9,8,8,0,0,88,0,0
118.jpeg,20,15,13,0,15,0,0,0
119.jpeg,20,9,4,0,25,0,0,0
12.png,16,22,13,23,46,23,23,15
120.jpeg,26,35,25,24,60,0,24,0
121.jpeg,20,18,14,7,79,21,0,0
15.png,42,4,3,0,67,0,0,0
17.png,4,6,4,25,25,0,25,0
2.png,16,12,3,67,67,33,67,33
20.png,48,45,24,38,58,38,38,17
201.jpeg,16,16,1,0,0,0,0,0
26.png,8,8,8,12,50,0,12,0
27.png,13,12,4,25,50,75,25,25
30.png,18,15,12,58,0,50,0,0
33.png,26,22,7,0,57,57,0,0
34.png,40,36,29,10,34,66,3,3
35.jpeg,4,4,2,0,0,0,0,0
4.png,8,45,6,0,17,0,0,0
41.png,8,7,6,67,67,17,50,0
42.png,18,9,9,44,0,78,0,0
45_1.png,18,8,8,50,0,38,0,0
45_2.png,8,7,7,43,43,14,43,14
51.png,18,22,11,0,0,27,0,0
53.png,18,26,14,29,36,36,29,14
56.jpeg,10,4,3,0,33,67,0,0
57.jpeg,10,2,1,100,0,100,0,0
59.png,28,23,12,0,33,58,0,0
6.png,6,6,4,100,100,0,100,0
61.png,22,50,22,14,14,9,14,9
63.png,22,51,20,35,35,10,35,10
64.png,8,8,0,0,0,0,0,0
67.jpeg,4,1,1,0,0,0,0,0
68.jpeg,34,0,0,0,0,0,0,0
78.jpeg,2,1,1,0,0,0,0,0
8.png,18,14,12,58,0,0,0,0
82.jpeg,12,6,5,0,0,100,0,0
88.png,16,20,9,0,44,11,0,0
9.jpeg,4,1,0,0,0,0,0,0
90.png,17,21,5,20,40,0,0,0
91.png,16,14,2,0,0,0,0,0
