image_id,nutrient,quantity,unit,context
1.png,Magnesium,400,mg,
1.png,Magnesiummalat,420,mg,
1.png,Magnesiumoxid,400,mg,
1.png,Magnesiumoxid,350,mg,
1.png,Magnesiumoxid,333,mg,
1.png,Magnesium,1070,,
2.png,Carbohydrate,70,g,per_100g
2.png,Carbohydrate,50,g,
2.png,ofwhich sugars,339,,per_100g
2.png,Eiweiß ]Protein,0,g,per_100g
2.png,Salz /salt,043,g,per_100g
2.png,ofwhich sugars,259,,
2.png,Eiweiß ]Protein,0,g,
2.png,Salz /salt,030,g,
2.png,Eiweiß ]Protein,8,g,
2.png,ofwhich sugars,837 (197,,
2.png,Carbohydrate,89,,per_100g
2.png,of which saturates,,,
4.png,Energie,09,,
4.png,Energie,56.9,,
4.png,GRAISSES,0.13,,
4.png,Energie,50572977,,
4.png,Fibre,,,
4.png,Energie,,,
4.png,Energie,,,
4.png,VALOR ENERGETICO,,,
4.png,Energie,,,
4.png,Energie,,,
4.png,VALORE ENERGETICO,,,
4.png,ENERGY,,,
4.png,FETT,,,
4.png,VETTEN,,,
4.png,GRASAS,,,
4.png,GRASSI,,,
4.png,FAT,,,
4.png,Saturates,,,
4.png,Fettsäuren,,,
4.png,Saturates,,,
4.png,SATURATES,,,
4.png,SATURATES,,,
4.png,Kohlenhydrate,,,
4.png,Kohlenhydrate,,,
4.png,Carbohydrate,,,
4.png,Carbohydrate,,,
4.png,WAARVAN SUIKERS,,,
4.png,DONT SUCRES,,,
4.png,DI CUI ZUCCHERI,,,
4.png,ÖFWHICH SUGARS 6.79,,,
4.png,EIWITTEN,,,
4.png,Protein,,,
4.png,Protein,,,
4.png,Protein,,,
4.png,Protein,,,
4.png,Protein,,,
4.png,PROTEIN,,,
4.png,PROTEIN,,,
4.png,SEL,,,
4.png,SAL,,,
4.png,SAL,,,
4.png,SALE,,,
4.png,SALT,,,
4.png,SALT,,,
4.png,SALT,,,
6.png,Vitamin A,28,mg,
6.png,Magnesium,56,mg,
6.png,POTASSIUM,70,mg,
6.png,Calcium,9,mg,
6.png,SODIUM,200,mg,
6.png,Vitamin A,49,,
8.png,SATURATED FAT (g,34,,per bar 60g per 1009
8.png,SATURATED FAT (g,57,,
8.png,Carbohydrate,41,,per bar 60g per 1009
8.png,Carbohydrate,69,,
8.png,Sugars,21,,per bar 60g per 1009
8.png,Sugars,35,,
8.png,DIETARY FIBRE,19,,per bar 60g per 1009
8.png,DIETARY FIBRE,3.2,,
8.png,SODIUM (mg,42,,per bar 60g per 1009
8.png,SODIUM (mg,72,,
8.png,Protein,22,,per bar 60g per 1009
8.png,Protein,3.7,,
8.png,Protein,79,,
8.png,Thiamin,4.8,,per bar 60g per 1009
9.jpeg,Vitamin A,100,,
12.png,Energie,328,kj,per 10oml
12.png,Energie,547,kj,per 10oml
12.png,Energie,0.0,g,per 10oml
12.png,Glucides,199,kcal,per 10oml
12.png,Carbohydrate,129,kcal,per 10oml
12.png,dont sucres,0.0,g,per 10oml
12.png,Protein,0.6,g,per 10oml
12.png,Protein,0.0,g,per 10oml
12.png,Energie,0.0,g,per 10oml
12.png,Vetten,0.0,g,per 10oml
12.png,Fett,32,g,per 10oml
12.png,Koolhydraten _,1.1,g,per 10oml
12.png,Kohlenhydrate,0.7,g,per 10oml
12.png,Protein,0.49,kcal,per 10oml
12.png,Fett / Tluszcze,,,
12.png,Fett,,,
12.png,Protein,,,
12.png,Sel,,,
12.png,Salt,,,
12.png,Sol / Salt,,,
12.png,Energie,,,
12.png,Energie,,,
15.png,"Salz/Salt 15,0",142,g,
15.png,Calcium 7428,75.0,mg,
15.png,of which saturates,,,
15.png,Koffein; 5 Mineralstoffen und Süßungsmittel] -,,,
17.png,Vitamin B3,15,,
17.png,B6,15,,
17.png,Vitamin B12,15,,
17.png,B6,0.22,mg,
17.png,Caffeine,,,
17.png,Vitamin A,,,
20.png,Ewebß/Protein,"<0,19",,per_100g
20.png,KohlenhydratelGarbohydrate,78.1,g,per_100g
20.png,Fatt/Fat,"<0,59",,per_100g
20.png,Natrium{Sodium,667,mg,per_100g
20.png,Phosphor Phosphorus,800,mg,per_100g
20.png,B6,9.3,mg,per_100g
20.png,ala,1474kJ (346kcal,,per_100g
20.png,Kalium/Potassium,667,mg,per_100g
20.png,Calcium,800,mg,per_100g
20.png,Magnesium,300,mg,per_100g
20.png,Chlorid/Chloride,667,mg,per_100g
20.png,Selen /Selenium,250,mg,per_100g
20.png,Koffein,800,mg,per_100g
20.png,Vitamin A,667,,per_100g
20.png,Niacin,40,mg,per_100g
20.png,Vitamin A,13.3,mg,per_100g
20.png,Pantothensäure/Pantothenic,10.7,mg,per_100g
20.png,Ewebß/Protein,"<0,1g",,
20.png,KohlenhydratelGarbohydrate,11.79,,
20.png,Fatt/Fat,"<0,19",,
20.png,Natrium{Sodium,100,mg,
20.png,Phosphor Phosphorus,120,mg,
20.png,B6,1,mg,
20.png,B1,1.6,mg,
20.png,B1,280,,
20.png,ala,15,g,
20.png,Kalium/Potassium,100,mg,
20.png,Calcium,120,mg,
20.png,Magnesium,45,mg,
20.png,Chlorid/Chloride,120,mg,
20.png,Selen /Selenium,37.5,mg,
20.png,Koffein,375,mg,
20.png,Vitamin A,2258,,
20.png,Niacin,10,mg,
20.png,Vitamin A,6,mg,
20.png,Pantothensäure/Pantothenic,1258,,
20.png,Vitamin A,1250,,
20.png,Vitamin A,6678,,
20.png,B12,,,
20.png,auslfrom Provitamin A,,,
20.png,Brennwert/Energy,,,
20.png,Folsäure/Folic,,,
20.png,Vitamin A,,,
20.png,Biotin,,,
20.png,Vitamin A,,,
26.png,FAT,0,g,
26.png,SATURATES,56,g,
26.png,CARBOHYDRATE,7,g,
26.png,OF WHICH SUGARS,3.5,g,
26.png,ENERGY,2,,
26.png,ENERGY,100,,
26.png,PROTEIN,,,
26.png,SALT,,,
27.png,Brewswert/Energy,1254kJ (300kcal,,per_100g
27.png,Esemß/Protein,"<0,1g",,per_100g
27.png,Kublephydrate/ Carbohydrate,49,g,per_100g
27.png,Calcium,"<0,5g",,per_100g
27.png,Magnesium,4000,mg,per_100g
27.png,Zink,2000,mg,per_100g
27.png,Zinc,75,mg,per_100g
27.png,Kuples/Copper,15,mg,per_100g
27.png,Mangen/Manganese,,,
27.png,hrom/ Chromium,,,
27.png,Selenium,,,
27.png,Vitamin A,,,
30.png,Carbohydrate,39,,
30.png,Carbohydrate,71,,per_100g
