image_id,gt_nutrient,pred_nutrient,gt_quantity,pred_quantity,gt_unit,pred_unit,gt_context,pred_context,nutrient_match,quantity_match,unit_match,context_match,full_match_3f,full_match_4f,eval_method,nutrient_reason,quantity_reason,unit_reason,context_reason
1.png,Magnesium (gesamt),Magnesium,400,400,mg,mg,per_daily_dose,,False,True,True,False,False,False,fast+llm,specificity rule violated: 'Magnesium' is less specific than 'Magnesium (gesamt)',quantities match within tolerance,units are the same,"context in prediction is missing, while ground truth has 'per_daily_dose'"
1.png,Magnesiumsalze der Citronensäure,Magnesium,420,1070,mg,,per_daily_dose,,False,False,False,False,False,False,fast+llm,Specificity rule violated: 'Magnesium' vs 'Magnesiumsalze der Citronensäure',Quantities do not match and are out of tolerance,"No unit in prediction, but required for ground truth",Contexts do not match
1.png,Magnesiumoxid,Magnesiumoxid,400,400,mg,mg,per_daily_dose,,True,True,True,False,True,False,fast,substring match,numeric match,alias match,mismatch
1.png,Magnesiummalat,Magnesiummalat,333,420,mg,mg,per_daily_dose,,True,False,True,False,False,False,fast,substring match,mismatch,alias match,mismatch
101.png,Energie,Energie,1625,,kJ,,per_100g,,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
101.png,Fett,Fett,0.8,0.89,g,,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
101.png,- davon gesättigte Fettsäuren,gesättigte Fettsäuren,< 0.1,"<0,19",g,,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
101.png,Kohlenhydrate,Kohlenhydrate,86.1,86.19,g,,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
101.png,- davon Zucker,davon Zucker,8.9,8.9,g,g,per_100g,per_100g,True,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
101.png,Ballaststoffe,Ballaststoffe,3.0,3.09,g,,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
101.png,Eiweiß,Eiweiß,6.3,6.39,g,,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
101.png,Salz,Salz,0.09,0.099,g,,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
101.png,Thiamin,Thiamin,0.44,,mg,,per_100g,,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
101.png,Natrium,Natrium,36,36,mg,mg,per_100g,per_100g,True,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
102.png,Energie,Energie,1502,1.09,kJ,,per_100g,,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
102.png,Energie,Energie,356,1.79,kcal,,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
102.png,Fett,Fett,7.7,,g,,per_100g,,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
102.png,- davon gesättigte Fettsäuren,Fettsäuren,1.1,7.99,g,,per_100g,,False,False,False,False,False,False,fast+llm,Specificity rule violated: 'Fettsäuren' vs 'davon gesättigte Fettsäuren',Quantities do not match and are out of tolerance,No unit provided in prediction,Contexts do not match
102.png,Kohlenhydrate,Kohlenhydrate,63,3.99,g,,per_100g,,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
102.png,- davon Zucker,davon Zucker,31,0.69,g,,per_100g,,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
102.png,Ballaststoffe,Ballaststoffe,5.1,0.79,g,,per_100g,,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
102.png,Eiweiß,Eiweiß,5.9,0.029,g,,per_100g,,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
102.png,Salz,Salz,0.14,,g,,per_100g,,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
102.png,Fett,Fettsäuren,1.0,639,g,,per_serving (1 Riegel* (12.5 g)),per_100g,False,False,False,False,False,False,fast+llm,Nutrient 'Fett' does not match 'Fettsäuren'.,Quantity '1.0' does not match '639'.,Unit is missing in prediction but present in ground truth.,Context 'per_serving (1 Riegel* (12.5 g))' does not match 'per_100g'.
102.png,- davon gesättigte Fettsäuren,Fettsäuren,0.1,0.19,g,,per_serving (1 Riegel* (12.5 g)),,True,False,False,False,False,False,fast+llm,Both specify 'Fettsäuren'.,0.1g does not match 0.19g within tolerance.,"No unit specified in prediction, while 'g' is present in ground truth.",Context differs after stripping serving size.
102.png,Kohlenhydrate,Kohlenhydrate,7.9,31,g,g,per_serving (1 Riegel* (12.5 g)),per_100g,True,False,True,False,False,False,fast,substring match,mismatch,alias match,mismatch
102.png,- davon Zucker,davon Zucker,3.9,5.19,g,,per_serving (1 Riegel* (12.5 g)),per_100g,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
102.png,Ballaststoffe,Ballaststoffe,0.6,5.99,g,,per_serving (1 Riegel* (12.5 g)),per_100g,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
102.png,Eiweiß,Eiweiß,0.7,0.149,g,,per_serving (1 Riegel* (12.5 g)),per_100g,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
103.jpeg,Energie,Energie,1383,328,kJ,kcal,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
103.jpeg,Fett,Fett,3.7,3.7,g,g,per_100g,per_100g,True,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
103.jpeg,davon gesättigte Fettsäuren,Fettsäuren,0.4,0.49,g,kcal,per_100g,per_100g,False,False,False,True,False,False,fast+llm,specificity mismatch: 'Fettsäuren' vs 'davon gesättigte Fettsäuren',numeric mismatch: 0.4 != 0.49,unit mismatch: g != kcal,context mismatch: per_100g != per_100g
103.jpeg,Kohlenhydrate,Kohlenhydrate,51,0.49,g,kcal,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
103.jpeg,davon Zucker,davon Zucker,51,519,g,kcal,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
103.jpeg,Ballaststoffe,Ballaststoffe,16,6.1,g,g,per_100g,per_100g,True,False,True,True,False,False,fast,substring match,mismatch,alias match,alias match
103.jpeg,Eiweiß,Eiweiß,7.7,51,g,g,per_100g,per_100g,True,False,True,True,False,False,fast,substring match,mismatch,alias match,alias match
103.jpeg,Salz,Salz,0,6.19,g,kcal,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
103.jpeg,Fett,Fett,0.4,7.7,g,g,per_serving (pro Port. (12g)),per_100g,True,False,True,False,False,False,fast,substring match,mismatch,alias match,mismatch
103.jpeg,davon gesättigte Fettsäuren,Fett,0,0.99,g,kcal,per_serving (pro Port. (12g)),per_100g,False,False,False,False,False,False,fast+llm,Nutrient does not match due to specificity rule violation.,Quantities do not match and are not considered traces.,Units do not match and are not aliases of each other.,Contexts do not match after stripping serving-size suffixes.
103.jpeg,Salz,Salz,0,169,g,kcal,per_serving (pro Port. (12g)),per_100g,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
104.jpeg,Energie,Energie,1528,361,kJ,kcal,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
104.jpeg,Energie,Energie,361,0.1,kcal,g,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
104.jpeg,Fett,Fett,2.6,2.69,g,kcal,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
104.jpeg,davon gesättigte Fettsäuren,Fettsäuren,0.6,0.69,g,kcal,per_100g,per_100g,False,False,False,True,False,False,fast+llm,specificity rule violated: 'Fettsäuren' vs 'davon gesättigte Fettsäuren',numeric comparison failed: 0.6 != 0.69,unit mismatch: g != kcal,contexts match after stripping suffixes
104.jpeg,Kohlenhydrate,Kohlenhydrate,72,729,g,kcal,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
104.jpeg,davon Zucker,davon Zucker,72,10,g,g,per_100g,per_100g,True,False,True,True,False,False,fast,substring match,mismatch,alias match,alias match
