image_id,nutrient,quantity,unit,context
1.jpeg,Magnesium,400,mg,
1.jpeg,Magnesium,420,mg,
1.jpeg,Magnesium,,,
2.jpeg,energykUlkcal,8,g,
2.jpeg,Fettsäuren,330,,
2.jpeg,saturates,0.300,,
2.jpeg,Carbohydrate,430,,
2.jpeg,Zuckerarten [oi which sugars,,,
2.jpeg,Protein,,,
2.jpeg,Eiweiß,,,
4.jpeg,Energie,"15057""29",µg,
9.jpeg,Vitamin A,100,,
17.jpeg,Vitamin B6,,,
17.jpeg,Vitamin B12,,,
26.jpeg,Energie,100,,
26.jpeg,Energie,,,
26.jpeg,VALOR ENERGETICO,,,
26.jpeg,Energie,,,
26.jpeg,ENERGY,,,
26.jpeg,VETTEN,,,
26.jpeg,GRASAS,,,
26.jpeg,GRAISSES,,,
26.jpeg,FaT,,,
26.jpeg,Saturates,,,
26.jpeg,Saturates,,,
26.jpeg,Protein,,,
26.jpeg,PROTEIN,,,
26.jpeg,Protein,,,
26.jpeg,EIWITTEN,,,
26.jpeg,SAl,,,
26.jpeg,SAL,,,
26.jpeg,ZOUT,,,
26.jpeg,SALZ,,,
26.jpeg,SALT,,,
34.jpeg,Energy,904,kcal,
34.jpeg,Energy,2601,kcal,
34.jpeg,Energy,193,kcal,
35.jpeg,Magnesium,126 %,,per_daily_dose
35.jpeg,Vitamin A,100.8,mg,per_daily_dose
35.jpeg,Magnesium,4.79,,
35.jpeg,Vitamin A,2.19,,
56.jpeg,Glucides,383,kcal,per_100g
56.jpeg,Energie,60,,per_100g
56.jpeg,Protein,60,,per_100g
56.jpeg,Glucides,83,g,per_100g
57.jpeg,Protein,4.998,,per_100g
57.jpeg,Energie,"383kcal,",,per_100g
61.jpeg,Fett / Grassi / Gralsse,20,,
61.jpeg,Fett / Grassi / Gralsse,74470,,
61.jpeg,Saturates,1460,,
61.jpeg,Saturates,060,,
61.jpeg,Carbohydrate,250,mg,
61.jpeg,Carbohydrate,1730,,
61.jpeg,davon Zucker,,,
61.jpeg,Protein,,,
61.jpeg,salt,,,
61.jpeg,Salz / Sale,,,
61.jpeg,Calcium,,,
67.jpeg,Vitamin D3 Tabletten,,,
78.jpeg,Vitamin D3 2000 LE,,,
82.jpeg,Creatine,39,,per_100g
82.jpeg,Carbohydrate,,,per_100g
82.jpeg,Fat,,,per_100g
82.jpeg,Kohlenhydrate,,,per_100g
82.jpeg,Energy,,,per_100g
82.jpeg,Protein,,,per_100g
88.jpeg,sugars,16;,,
88.jpeg,sugars,059,,
88.jpeg,sugars,1.59,,
90.jpeg,Energie /energy_kJ (kcal,192 (45,,
90.jpeg,Energie /energy_kJ (kcal,0,g,
90.jpeg,Tipides / fat,20.19,,
90.jpeg,Tipides / fat,0,g,
90.jpeg,davon gesättigte Fettsäuren,<0.1,,
90.jpeg,davon gesättigte Fettsäuren,6.0,,
90.jpeg,of which saturated fatty acids,10,,
90.jpeg,of which saturated fatty acids,809,,
90.jpeg,Kohlenhydrate /glucides / carbohydrates,10,,
90.jpeg,Kohlenhydrate /glucides / carbohydrates,219,,
90.jpeg,davon Zuckerarten / of which sugars,<01,,
90.jpeg,Eiweiß [ proteines / protein,0.169,,
90.jpeg,Magnesium / Magnesium,,,
90.jpeg,Fett,,,
91.jpeg,Gavon gesatligte Fettsäuren,16,g,
91.jpeg,tatohydtates /carboidrati,3.59,,
91.jpeg,Zuderarten /of which sugars,03;,,
91.jpeg,poteinlel /proteines,0.10,,
91.jpeg,Gavon gesatligte Fettsäuren,0.5,g,
91.jpeg,glucides,,,
101.jpeg,"davon gesättigte Fettsäuren <0,19",0.89,,per_100g
101.jpeg,Kohlenhydrate,8.99,,per_100g
101.jpeg,Kohlenhydrate,86.19,,per_100g
101.jpeg,Ballaststoffe,3.09,,per_100g
101.jpeg,Eiweiß,6.39,,per_100g
101.jpeg,Salz,0.099,,per_100g
101.jpeg,Natrium,36,mg,per_100g
101.jpeg,Energie,,,
101.jpeg,Fett,,,
101.jpeg,davon Zucker,,,
101.jpeg,Thiamin,,,
102.jpeg,Energie,1.09,,per_100g
102.jpeg,Fett,7.79,,per_100g
102.jpeg,davon gesättigte,0.19,,per_100g
102.jpeg,Fettsäuren,1.19,,per_100g
