image_id,gt,pred,match,qty_pct,unit_pct,ctx_pct,full3f_pct,full4f_pct
1.png,5,5,4,50,100,100,50,50
101.png,11,11,11,100,100,100,100,100
102.png,18,20,15,73,100,60,73,53
103.jpeg,18,10,10,90,100,100,90,90
104.jpeg,18,12,12,100,100,100,100,100
105.png,18,9,9,78,100,78,78,78
106.png,2,2,2,100,50,100,50,50
107.png,10,10,10,40,50,100,40,40
108.jpeg,11,10,10,100,100,70,100,70
109.jpeg,9,8,8,88,100,100,88,88
110.jpeg,6,5,4,100,100,100,100,100
111.jpeg,1,1,1,100,100,100,100,100
112.jpeg,1,1,1,100,100,100,100,100
113.jpeg,20,20,17,76,88,94,65,65
114.jpeg,20,14,14,79,100,100,79,79
115.png,9,9,7,57,100,100,57,57
116.jpeg,18,16,14,100,100,100,100,100
117.jpeg,9,7,6,100,83,100,83,83
118.jpeg,20,19,11,64,91,55,45,45
119.jpeg,20,16,14,21,86,14,14,7
12.png,16,12,12,100,100,100,100,100
120.jpeg,26,25,25,76,84,100,72,72
121.jpeg,20,18,16,88,88,94,81,75
15.png,42,9,9,56,89,67,44,44
17.png,4,4,3,100,100,100,100,100
2.png,16,8,8,100,75,88,75,75
20.png,48,28,28,29,64,93,25,25
201.jpeg,16,20,14,71,100,50,71,43
26.png,8,6,6,67,100,100,67,67
27.png,13,13,12,50,75,100,50,50
30.png,18,8,8,100,88,12,88,0
33.png,26,15,15,87,80,87,73,73
34.png,40,27,23,100,100,96,96,91
35.jpeg,4,4,4,100,100,50,100,50
4.png,8,6,6,50,83,100,33,33
41.png,8,7,7,100,86,100,86,86
42.png,18,15,14,93,86,100,79,79
45_1.png,18,8,8,100,100,75,100,75
45_2.png,8,7,7,100,100,100,100,100
51.png,18,12,10,100,100,90,100,90
53.png,18,8,8,100,100,100,100,100
56.jpeg,10,6,5,40,100,80,40,40
57.jpeg,10,9,6,100,100,67,100,67
59.png,28,15,15,60,67,87,60,53
6.png,6,6,6,100,100,100,100,100
61.png,22,15,14,64,86,50,57,29
63.png,22,23,18,39,89,56,39,39
64.png,8,8,8,100,100,100,100,100
67.jpeg,4,1,1,100,100,100,100,100
68.jpeg,34,13,12,33,100,83,33,25
78.jpeg,2,2,2,50,0,100,0,0
8.png,18,16,16,81,38,94,31,31
82.jpeg,12,4,4,75,100,75,75,75
88.png,16,21,11,73,100,82,73,73
9.jpeg,4,4,4,100,100,100,100,100
90.png,17,8,8,88,88,88,88,88
91.png,16,12,12,83,100,92,83,75
