image_id,gt,pred,match,qty_pct,unit_pct,ctx_pct,full3f_pct,full4f_pct
1.png,5,5,4,100,100,100,100,100
101.png,11,11,11,91,91,100,91,91
102.png,18,22,16,75,94,56,69,56
103.jpeg,18,23,17,76,88,88,65,59
104.jpeg,18,21,15,80,80,87,73,73
105.png,18,16,15,73,100,53,67,47
106.png,2,8,2,50,50,0,50,0
107.png,10,16,9,78,44,100,44,44
108.jpeg,11,18,8,75,62,100,62,62
109.jpeg,9,14,9,100,100,100,100,100
110.jpeg,6,6,6,100,100,100,100,100
111.jpeg,1,2,1,100,0,0,0,0
112.jpeg,1,2,0,0,0,0,0,0
113.jpeg,20,22,14,50,100,86,50,50
114.jpeg,20,22,15,80,100,80,80,80
115.png,9,16,9,89,89,100,89,89
116.jpeg,18,17,15,100,80,100,80,80
117.jpeg,9,7,7,57,29,100,14,14
118.jpeg,20,15,12,0,83,25,0,0
119.jpeg,20,12,10,0,100,20,0,0
12.png,16,11,11,100,100,100,100,100
120.jpeg,26,70,17,94,59,100,59,59
121.jpeg,20,24,12,92,83,100,75,75
15.png,42,15,12,83,100,100,83,83
17.png,4,7,3,100,100,100,100,100
2.png,16,14,13,69,77,54,54,31
20.png,48,66,39,46,62,82,31,31
201.jpeg,16,14,10,90,100,80,90,70
26.png,8,7,6,33,83,100,33,33
27.png,13,21,11,82,73,100,36,36
30.png,18,17,17,100,59,100,59,59
33.png,26,29,23,96,91,91,87,83
34.png,40,55,39,90,100,97,90,87
35.jpeg,4,3,3,67,67,67,67,67
4.png,8,44,6,67,100,100,67,67
41.png,8,7,6,67,83,100,50,50
42.png,18,12,12,100,50,75,33,25
45_1.png,18,13,13,77,62,92,46,38
45_2.png,8,7,6,67,67,100,67,67
51.png,18,14,10,90,80,60,70,50
53.png,18,14,13,100,85,54,77,46
56.jpeg,10,6,4,25,100,50,25,25
57.jpeg,10,12,4,75,100,50,75,25
59.png,28,30,21,86,86,100,81,81
6.png,6,6,5,100,100,100,100,100
61.png,22,20,19,100,100,100,100,100
63.png,22,23,19,95,100,95,95,95
64.png,8,8,8,100,75,100,75,75
67.jpeg,4,0,0,0,0,0,0,0
68.jpeg,34,18,10,0,50,50,0,0
78.jpeg,2,4,1,0,0,100,0,0
8.png,18,11,11,36,45,91,18,18
82.jpeg,12,5,5,20,20,80,0,0
88.png,16,13,9,78,100,100,67,67
9.jpeg,4,7,4,75,100,25,75,0
90.png,17,20,16,81,75,81,69,62
91.png,16,22,15,93,80,93,60,60
