tag,image_id,gt_nutrient,gt_quantity,gt_unit,gt_context,pred_nutrient,pred_quantity,pred_unit,pred_context,reason
incorrect,1.jpeg,Magnesiumsalze der Citronensäure,420,mg,per_daily_dose,MMagnesiumoxid,350,mg,per_daily_dose,nutrient: The extracted nutrient 'Magnesiumsalze der Citronensäure' does not match the expected format for Magnesium. | qty: got 350 expected 420
incorrect,1.jpeg,Magnesiumbisglycinat,350,mg,per_daily_dose,Magnesiummalat,350,mg,per_daily_dose,"nutrient: Different compounds, Magnesiumbisglycinat vs Magnesiummalat."
incorrect,101.jpeg,Energie,1625,kJ,per_100g,Energie,,,per_100g,qty: got None expected 1625 | unit: got None expected kJ
incorrect,101.jpeg,Energie,383,kcal,per_100g,Fett,0.8,g,per_100g,nutrient: Energie is not equivalent to Fett. | qty: got 0.8 expected 383
incorrect,101.jpeg,- davon gesättigte Fettsäuren,< 0.1,g,per_100g,Kohlenhydrate,86.1,g,per_100g,"nutrient: The nutrient '- davon gesättigte Fettsäuren' refers to saturated fatty acids, not carbohydrates. | qty: got 86.1 expected < 0.1"
incorrect,101.jpeg,Kohlenhydrate,86.1,g,per_100g,-davon Zucker,86.1,g,per_100g,nutrient: The nutrient 'Kohlenhydrate' does not match '-davon Zucker'.
incorrect,101.jpeg,- davon Zucker,8.9,g,per_100g,-davon Zucker,8.9,g,per_100g,"nutrient: The prefix 'davon' indicates a sub-nutrient, which should be separated."
incorrect,101.jpeg,Eiweiß,6.3,g,per_100g,Salz,660'0,,per_100g,nutrient: Eiweiß and Salz are different nutrients. | qty: got 660'0 expected 6.3
incorrect,101.jpeg,Salz,0.09,g,per_100g,Thiamin,,,per_100g,nutrient: Salz is not Thiamin. | qty: got None expected 0.09
incorrect,101.jpeg,Thiamin,0.44,mg,per_100g,Natrium,36,mg,per_100g,nutrient: Thiamin and Natrium are different nutrients. | qty: got 36 expected 0.44
missing,101.jpeg,Natrium,36,mg,per_100g,,,,,nutrient not found in predictions
incorrect,102.jpeg,Energie,1502,kJ,per_100g,Energie,7.7,g,per_100g,qty: got 7.7 expected 1502 | unit: got g expected kJ
incorrect,102.jpeg,Energie,356,kcal,per_100g,Energie,1.0,g,per_100g,qty: got 1.0 expected 356 | unit: got g expected kcal
incorrect,102.jpeg,Kohlenhydrate,63,g,per_100g,Kohlenhydrate,1.1,g,per_100g,qty: got 1.1 expected 63
incorrect,102.jpeg,- davon Zucker,31,g,per_100g,-davon gesattigte,7.7,g,per_100g,nutrient: The nutrient '- davon Zucker' is not a recognized term in the given rules. | qty: got 7.7 expected 31
incorrect,102.jpeg,Eiweiß,5.9,g,per_100g,-davon gesattigte,1.1,g,per_100g,nutrient: Eiweiß vs -davon gesattigte | qty: got 1.1 expected 5.9
incorrect,102.jpeg,Energie,188,kJ,per_serving (1 Riegel* (12.5 g)),Fettsauren,1.1,g,per_100g,nutrient: Energie is not equivalent to Fettsauren. | qty: got 1.1 expected 188 | context: got per_100g expected per_serving (1 Riegel* (12.5 g))
incorrect,102.jpeg,Energie,45,kcal,per_serving (1 Riegel* (12.5 g)),Fettsauren,31,g,per_100g,nutrient: Energie is not equivalent to Fettsauren. | qty: got 31 expected 45 | context: got per_100g expected per_serving (1 Riegel* (12.5 g))
incorrect,102.jpeg,Fett,1.0,g,per_serving (1 Riegel* (12.5 g)),Kohlenhydrate,5.1,g,per_100g,nutrient: Fett and Kohlenhydrate are different nutrients. | qty: got 5.1 expected 1.0 | context: got per_100g expected per_serving (1 Riegel* (12.5 g))
incorrect,102.jpeg,- davon gesättigte Fettsäuren,0.1,g,per_serving (1 Riegel* (12.5 g)),Ballaststoffe,31,g,per_100g,nutrient: The nutrient '- davon gesättigte Fettsäuren' does not match 'Ballaststoffe'. | qty: got 31 expected 0.1 | context: got per_100g expected per_serving (1 Riegel* (12.5 g))
incorrect,102.jpeg,Kohlenhydrate,7.9,g,per_serving (1 Riegel* (12.5 g)),Salz,5.9,g,per_100g,nutrient: The extracted nutrient 'Kohlenhydrate' does not match the expected context of 'per_serving'. | context: got per_100g expected per_serving (1 Riegel* (12.5 g))
missing,102.jpeg,- davon Zucker,3.9,g,per_serving (1 Riegel* (12.5 g)),,,,,nutrient not found in predictions
missing,102.jpeg,Ballaststoffe,0.6,g,per_serving (1 Riegel* (12.5 g)),,,,,nutrient not found in predictions
missing,102.jpeg,Eiweiß,0.7,g,per_serving (1 Riegel* (12.5 g)),,,,,nutrient not found in predictions
missing,102.jpeg,Salz,0.02,g,per_serving (1 Riegel* (12.5 g)),,,,,nutrient not found in predictions
incorrect,103.jpeg,Energie,1383,kJ,per_100g,Energie,328,kcal,,qty: got 328 expected 1383 | unit: got kcal expected kJ | context: got None expected per_100g
incorrect,103.jpeg,Energie,328,kcal,per_100g,Energie,3.7,kcal,,qty: got 3.7 expected 328 | context: got None expected per_100g
incorrect,103.jpeg,Fett,3.7,g,per_100g,Fett,328,kcal,,qty: got 328 expected 3.7 | unit: got kcal expected g | context: got None expected per_100g
incorrect,103.jpeg,davon gesättigte Fettsäuren,0.4,g,per_100g,Fett,0.4,g,,context: got None expected per_100g
incorrect,103.jpeg,Kohlenhydrate,51,g,per_100g,Kohlenhydrate,51,g,,context: got None expected per_100g
incorrect,103.jpeg,davon Zucker,51,g,per_100g,davon Zucker,51,g,,context: got None expected per_100g
incorrect,103.jpeg,Ballaststoffe,16,g,per_100g,Ballaststoffe,7.7,g,,qty: got 7.7 expected 16 | context: got None expected per_100g
incorrect,103.jpeg,Eiweiß,7.7,g,per_100g,davon gesattigte,0.4,g,,nutrient: Eiweiß and 'davon gesattigte' refer to different nutrients. | qty: got 0.4 expected 7.7
incorrect,103.jpeg,Salz,0,g,per_100g,Salz,7.7,g,,qty: got 7.7 expected 0 | context: got None expected per_100g
incorrect,103.jpeg,Energie,166,kJ,per_serving (pro Port. (12g)),davon gesattigte,3.7,kcal,,"nutrient: The nutrient 'Energie' corresponds to the English term for energy, while 'davon gesattigte' is German and refers specifically to a different concept (possibly indicating derived or additional nutrients). | unit: got kcal expected kJ"
incorrect,103.jpeg,Energie,39,kcal,per_serving (pro Port. (12g)),Fettsauren,0.4,g,,nutrient: Energie is not equivalent to Fettsauren. | qty: got 0.4 expected 39
incorrect,103.jpeg,Fett,0.4,g,per_serving (pro Port. (12g)),Fettsauren,51,g,,qty: got 51 expected 0.4 | context: got None expected per_serving (pro Port. (12g))
incorrect,103.jpeg,davon gesättigte Fettsäuren,0,g,per_serving (pro Port. (12g)),Ballaststoffe,51,g,,nutrient: The nutrient 'davon gesättigte Fettsäuren' does not match with any known nutrients in the rules. | qty: got 51 expected 0
incorrect,103.jpeg,Kohlenhydrate,6.1,g,per_serving (pro Port. (12g)),Salz,66'0,g,,nutrient: The extracted nutrient 'Salz' does not match the specified Nutrient='Kohlenhydrate'. | qty: got 66'0 expected 6.1
missing,103.jpeg,davon Zucker,6.1,g,per_serving (pro Port. (12g)),,,,,nutrient not found in predictions
missing,103.jpeg,Ballaststoffe,1.9,g,per_serving (pro Port. (12g)),,,,,nutrient not found in predictions
missing,103.jpeg,Eiweiß,0.9,g,per_serving (pro Port. (12g)),,,,,nutrient not found in predictions
missing,103.jpeg,Salz,0,g,per_serving (pro Port. (12g)),,,,,nutrient not found in predictions
incorrect,104.jpeg,Energie,1528,kJ,per_100g,Energie,361,kcal,,qty: got 361 expected 1528 | unit: got kcal expected kJ | context: got None expected per_100g
incorrect,104.jpeg,Energie,361,kcal,per_100g,Energie,100,g,,qty: got 100 expected 361 | unit: got g expected kcal | context: got None expected per_100g
incorrect,104.jpeg,Fett,2.6,g,per_100g,Fett,361,kcal,,qty: got 361 expected 2.6 | unit: got kcal expected g | context: got None expected per_100g
incorrect,104.jpeg,davon gesättigte Fettsäuren,0.6,g,per_100g,Fett,2.6,kcal,,qty: got 2.6 expected 0.6 | unit: got kcal expected g | context: got None expected per_100g
incorrect,104.jpeg,Kohlenhydrate,72,g,per_100g,Kohlenhydrate,0.6,g,,qty: got 0.6 expected 72 | context: got None expected per_100g
incorrect,104.jpeg,davon Zucker,72,g,per_100g,davon Zucker,10,g,,qty: got 10 expected 72 | context: got None expected per_100g
