image_id,nutrient,quantity,unit,context
1.png,Magnesium,400,mg,per_daily_dose
1.png,Mg,350,mg,per_daily_dose
2.png,Energy,1195 (281),kJ,per_100g
2.png,Fat,70,g,per_100g
4.png,Energy,952.24,kJ,per_100g
4.png,Fat,0,g,per_100g
6.png,Vitamin C,28,mg,per_serving
6.png,Magnesium,56,mg,per_serving
6.png,Potassium,70,mg,per_serving
6.png,Calcium,9,mg,per_serving
6.png,Sodium,200,mg,per_serving
8.png,Energy,892/213,kJ/kcal,per_serving
8.png,Protein,2.2,g,per_100g
8.png,Fat,4.8,g,per_serving
8.png,- Saturated Fat,3.4,g,per_100g
8.png,Carbohydrate,41,g,per_serving
8.png,- Sugars,21,g,per_100g
8.png,Dietary Fibre,1.9,g,per_serving
8.png,Sodium,42,mg,per_100g
9.jpeg,Zink,50,mg,per_daily_dose
9.jpeg,Vitamin C,30,mg,per_serving
12.png,Energy,547kJ,kJ,per_serving
12.png,Energy,129kcal,kcal,per_serving
12.png,Fatty Acids,0.0g,g,per_100ml
12.png,Saturated Fats,0.0g,g,per_serving
12.png,Carbohydrates,32g,g,per_100ml
12.png,Sugars,1.1g,g,per_serving
12.png,Protein,0.1g,g,per_100ml
12.png,Salt,0.6g,g,per_serving
15.png,Magnesium,670 mg/28.1 mg,mg,per_daily_dose
15.png,Calcium,"56,3 mg",mg,per_daily_dose
17.png,Caffeine,100,mg,per_serving
17.png,Vitamin B3,2.4,mg NE,per_serving
17.png,Vitamin B6,0.22,mg,per_serving
17.png,Vitamin B12,0.38,µg,per_serving
20.png,Brennwert/Energie,1474 kJ (346 kcal),kJ,per_100g
20.png,Eiweiß/Protein,"<0,1 g",g,per_100g
20.png,Kohlenhydrate/Carbohydrate,"78,1 g",g,per_100g
20.png,Fett/Fat,"<0,5 g",g,per_100g
20.png,Natrium/Sodium,667 mg,mg,per_100g
20.png,Kalium/Potassium,667 mg,mg,per_100g
20.png,Calcium,800 mg,mg,per_100g
20.png,Magnesium,300 mg,mg,per_100g
20.png,Chlorid/Chloride,667 mg,mg,per_100g
20.png,Phosphor/Phosphorus,800 mg,mg,per_100g
20.png,Selen/Selenium,200 µg,µg,per_100g
26.png,Fat,0 g,g,per_100g
26.png,Saturated fat,56 g,g,per_100g
27.png,Kublehydrat/Carbohydrate,49 g,g,per_100g
27.png,Magnesium,2000 mg,mg,per_daily_dose
30.png,Energy,907/215,kJ/kcal,per_100g
30.png,Protein,2.7,g,per_serving
30.png,Fat,5.0,g,per_serving
30.png,- Saturated Fat,2.7,g,per_100g
30.png,Carbohydrate,39,g,per_serving
30.png,- Sugars,19,g,per_serving
30.png,Dietary Fibre,2.0,g,per_100g
30.png,Sodium,70,mg,per_serving
33.png,Magnesium,25 mg,mg,per_100g
33.png,Magnesium,19 mg,mg,per_serving
34.png,Energy,1356kJ/319kcal,kJ,per_100g
34.png,Fat,0g,g,per_serving
34.png,Carbohydrate,80g,g,per_100g
34.png,of which sugars,77g,g,per_100g
34.png,Fibre,5g,g,per_serving
34.png,Protein,0g,g,per_serving
34.png,Salt,3.5g,g,per_100g
35.jpeg,Magnesium,4.7 g,g,per_100g
35.jpeg,Vitamin C,2.1 g,g,per_100g
41.png,Energy,612/144,kJ/KCAL,per_100g
42.png,Protein,0,g,per_serving
42.png,Fat,0,g,per_serving
42.png,Saturated Fat,0,g,per_serving
42.png,Carbohydrate,44,g,per_serving
42.png,Fibre,0,g,per_serving
51.png,Energy,1541 (363),kJ,per_100g
51.png,Fat,<0.5,g,per_100g
51.png,Carbohydrate,84 (62),g,per_100g
51.png,Protein,6.7,g,per_100g
51.png,Salt,<0.5,g,per_100g
53.png,Energy,1541 (363),kJ (kcal),per_100g
53.png,Fat,<0.5,g,per_100g
53.png,Carbohydrate,84 g,g,per_100g
53.png,Protein,6.7 g,g,per_100g
53.png,Salt,<0.5 g,g,per_100g
56.jpeg,Proteines,83,g,per_100g
56.jpeg,Energie,383,kJ,per_100g
57.jpeg,Proteines,4.99,g,per_100g
57.jpeg,Glucides,3.67,g,per_100g
59.png,Eiweiß/Protein,"0,7 g",g,per_100g
59.png,Kohlenhydrate/Carbohydrate,"66,6 g",g,per_100g
59.png,Fett/Fat,"<0,3 g",g,per_100g
59.png,Ballaststoffe / Fibre,25 g,g,per_100g
59.png,Natrium / Sodium,"<0,1 g",g,per_100g
59.png,Selen / Selenium,150 µg,µg,per_100g
59.png,Vitamin C,300 mg,mg,per_100g
59.png,Vitamin E,50 mg α-TE,µg,per_100g
59.png,Vitamin A (aus/from Provitamin A),1667 µg RE,µg,per_100g
61.png,Energy,427,kJ,per_serving
61.png,Fat,0,g,per_serving
61.png,Carbohydrates,25.3,g,per_serving
61.png,Protein,0.2,g,per_serving
61.png,Magnesium,75,mg,per_serving
61.png,Potassium,100,mg,per_serving
61.png,Calcium,50,mg,per_serving
63.png,Energy,427 kJ / 102 kcal,kJ / kcal,per_serving
63.png,Fat,0 g,g,per_serving
63.png,Saturated fats,0 g,g,per_serving
