image_id,gt,pred,match,qty_pct,unit_pct,ctx_pct,full3f_pct,full4f_pct
1.png,5,2,1,100,100,100,100,100
101.png,11,7,0,0,0,0,0,0
102.png,18,2,0,0,0,0,0,0
103.jpeg,18,2,0,0,0,0,0,0
104.jpeg,18,2,0,0,0,0,0,0
105.png,18,6,0,0,0,0,0,0
106.png,2,2,2,0,50,50,0,0
107.png,10,10,8,100,88,100,88,88
108.jpeg,11,11,9,100,78,56,67,44
109.jpeg,9,7,5,0,100,100,0,0
110.jpeg,6,3,2,0,100,50,0,0
111.jpeg,1,1,1,100,100,0,100,0
112.jpeg,1,1,1,100,100,0,100,0
113.jpeg,20,1,0,0,0,0,0,0
114.jpeg,20,8,0,0,0,0,0,0
115.png,9,4,0,0,0,0,0,0
116.jpeg,18,5,0,0,0,0,0,0
117.jpeg,9,3,3,33,67,100,33,33
118.jpeg,20,3,0,0,0,0,0,0
119.jpeg,20,2,2,0,50,50,0,0
12.png,16,8,8,0,100,38,0,0
120.jpeg,26,4,4,100,100,0,100,0
121.jpeg,20,8,7,0,86,43,0,0
15.png,42,2,2,0,100,0,0,0
17.png,4,4,3,100,100,100,100,100
2.png,16,2,2,0,100,100,0,0
20.png,48,11,10,0,100,100,0,0
201.jpeg,16,1,1,0,0,0,0,0
26.png,8,2,2,0,100,100,0,0
27.png,13,2,2,0,100,50,0,0
30.png,18,8,8,75,88,75,62,62
33.png,26,2,2,0,100,100,0,0
34.png,40,7,7,0,100,57,0,0
35.jpeg,4,2,2,0,100,100,0,0
4.png,8,2,2,50,50,100,50,50
41.png,8,1,1,0,0,100,0,0
42.png,18,5,5,100,100,100,100,100
45_1.png,18,2,2,100,100,100,100,100
45_2.png,8,5,5,80,80,100,80,80
51.png,18,5,5,40,100,100,40,40
53.png,18,5,5,20,80,100,20,20
56.jpeg,10,2,1,100,100,100,100,100
57.jpeg,10,2,1,100,100,0,100,0
59.png,28,9,9,0,78,100,0,0
6.png,6,5,5,100,100,100,100,100
61.png,22,7,7,100,100,100,100,100
63.png,22,10,10,0,90,80,0,0
64.png,8,8,8,100,100,100,100,100
67.jpeg,4,1,1,0,100,0,0,0
68.jpeg,34,2,0,0,0,0,0,0
78.jpeg,2,1,1,0,100,0,0,0
8.png,18,8,8,62,88,62,50,25
82.jpeg,12,2,2,0,100,100,0,0
88.png,16,6,5,0,100,40,0,0
9.jpeg,4,2,1,100,100,100,100,100
90.png,17,2,1,100,100,100,100,100
91.png,16,3,1,0,100,100,0,0
