image_id,gt_nutrient,pred_nutrient,gt_quantity,pred_quantity,gt_unit,pred_unit,gt_context,pred_context,nutrient_match,quantity_match,unit_match,context_match,full_match_3f,full_match_4f,eval_method,nutrient_reason,quantity_reason,unit_reason,context_reason
1.png,Magnesium (gesamt),Magnesium (gesamt,400,400,mg,mg,per_daily_dose,per_daily_dose,True,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
1.png,Magnesiumoxid,Magnesiumoxid,400,400,mg,mg,per_daily_dose,per_daily_dose,True,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
1.png,Magnesiumbisglycinat,Magnesiumbisglycinat,350,,mg,,per_daily_dose,,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
1.png,Magnesiummalat,Magnesiummalat,333,333,mg,mg,per_daily_dose,per_daily_dose,True,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
101.png,Energie,Energie,1625,,kJ,,per_100g,,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
101.png,Fett,Fett,0.8,0.8,g,g,per_100g,per_100g,True,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
101.png,Kohlenhydrate,Kohlenhydrate,86.1,86.1,g,g,per_100g,per_100g,True,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
101.png,Ballaststoffe,Ballaststoffe,3.0,3.0,g,g,per_100g,per_100g,True,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
101.png,Salz,Salz,0.09,0.09,g,g,per_100g,per_100g,True,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
101.png,Thiamin,Thiamin,0.44,,mg,,per_100g,,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
101.png,Natrium,Natrium,36,36,mg,mg,per_100g,per_100g,True,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
102.png,Energie,Energie,1502,1.0,kJ,g,per_100g,,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
102.png,Energie,Energie,356,7.7,kcal,g,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
102.png,Fett,Fett,7.7,,g,,per_100g,,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
102.png,Kohlenhydrate,Kohlenhydrate,63,0.6,g,g,per_100g,,True,False,True,False,False,False,fast,substring match,mismatch,alias match,mismatch
102.png,Ballaststoffe,Ballaststoffe,5.1,0.02,g,g,per_100g,,True,False,True,False,False,False,fast,substring match,mismatch,alias match,mismatch
102.png,Salz,Salz,0.14,,g,,per_100g,,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
102.png,Fett,Fettsauren,1.0,3.9,g,g,per_serving (1 Riegel* (12.5 g)),,False,False,True,False,False,False,fast+llm,Nutrient 'Fett' does not match 'Fettsauren'.,Quantity '1.0' does not match '3.9'.,Unit 'g' is missing in prediction.,Context 'per_serving (1 Riegel* (12.5 g))' does not match None.
102.png,Kohlenhydrate,Kohlenhydrate,7.9,5.1,g,g,per_serving (1 Riegel* (12.5 g)),per_100g,True,False,True,False,False,False,fast,substring match,mismatch,alias match,mismatch
102.png,Ballaststoffe,Ballaststoffe,0.6,0.14,g,g,per_serving (1 Riegel* (12.5 g)),per_100g,True,False,True,False,False,False,fast,substring match,mismatch,alias match,mismatch
103.jpeg,Energie,Energie,1383,328,kJ,kcal,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
103.jpeg,Energie,Energie,328,0.4,kcal,kcal,per_100g,per_100g,True,False,True,True,False,False,fast,substring match,mismatch,alias match,alias match
103.jpeg,Fett,Fett,3.7,3.7,g,kcal,per_100g,per_100g,True,True,False,True,False,False,fast,substring match,numeric match,mismatch,alias match
103.jpeg,davon gesättigte Fettsäuren,Fett,0.4,0.4,g,kcal,per_100g,per_100g,False,True,False,True,False,False,fast+llm,Nutrient 'Fett' does not match 'davon gesättigte Fettsäuren'.,Quantities do not match: 0.4g vs 0.4kcal.,Units do not match: g vs kcal.,Contexts do not match after stripping suffixes.
103.jpeg,Kohlenhydrate,Kohlenhydrate,51,328,g,kcal,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
103.jpeg,davon Zucker,davon Zucker,51,328,g,kcal,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
103.jpeg,Ballaststoffe,Ballaststoffe,16,328,g,kcal,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
103.jpeg,Salz,Salz,0,328,g,kcal,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
103.jpeg,Energie,Energie,166,3.7,kJ,kcal,per_serving (pro Port. (12g)),per_100g,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
103.jpeg,Fett,Fett,0.4,328,g,kcal,per_serving (pro Port. (12g)),per_100g,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
103.jpeg,Kohlenhydrate,Kohlenhydrate,6.1,0.4,g,kcal,per_serving (pro Port. (12g)),per_100g,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
103.jpeg,davon Zucker,davon Zucker,6.1,0.4,g,kcal,per_serving (pro Port. (12g)),per_100g,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
103.jpeg,Ballaststoffe,Ballaststoffe,1.9,0.4,g,kcal,per_serving (pro Port. (12g)),per_100g,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
103.jpeg,Salz,Salz,0,0.4,g,kcal,per_serving (pro Port. (12g)),per_100g,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
104.jpeg,Energie,Energie,1528,14,kJ,g,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
104.jpeg,Energie,Energie,361,10,kcal,kcal,per_100g,per_100g,True,False,True,True,False,False,fast,substring match,mismatch,alias match,alias match
104.jpeg,Fett,Fett,2.6,361,g,kcal,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
104.jpeg,davon gesättigte Fettsäuren,Fett,0.6,1.4,g,kcal,per_100g,per_100g,False,False,False,True,False,False,fast+llm,Nutrient does not match due to specificity rule violation.,Quantities do not match and are out of tolerance.,Units do not match and are not aliases.,Context does not match serving size suffix.
104.jpeg,Kohlenhydrate,Kohlenhydrate,72,60,g,kcal,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
104.jpeg,davon Zucker,davon Zucker,72,0.6,g,kcal,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
104.jpeg,Ballaststoffe,Ballaststoffe,10,60,g,kcal,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
104.jpeg,Salz,Salz,0.1,72,g,kcal,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
104.jpeg,Energie,Energie,214,10,kJ,kcal,per_serving (pro Port. (14g)),per_100g,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
104.jpeg,Fett,Fett,0,3.2,g,kcal,per_serving (pro Port. (14g)),per_100g,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
104.jpeg,Salz,Salz,0,10,g,kcal,per_serving (pro Port. (14g)),per_100g,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
105.png,Energie,Energie,1320,1320,kJ,kj,per_100g,per_100g,True,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
105.png,Energie,Energie,313,158,kcal,kj,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
105.png,Fett,Fett,2.7,38,g,kj,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
105.png,- davon gesättigte Fettsäuren,Fett,0.4,313,g,kj,per_100g,per_100g,False,False,False,True,False,False,fast+llm,Fett vs Fettsaeuren,313 g vs 0.4 g,kj vs g,per_100g vs per_100g
105.png,Kohlenhydrate,Kohlenhydrate,52.1,51.4,g,g,per_100g,per_100g,True,False,True,True,False,False,fast,substring match,mismatch,alias match,alias match
105.png,Ballaststoffe,Ballaststoffe,15.5,1.9,g,g,per_100g,per_100g,True,False,True,True,False,False,fast,substring match,mismatch,alias match,alias match
105.png,Salz,Salz,0.03,0.03,g,g,per_100g,per_100g,True,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
105.png,Energie,Energie,158,2.7,kJ,kj,per_serving (1 Portion* (12 g)),per_100g,True,False,True,False,False,False,fast,substring match,mismatch,alias match,mismatch
105.png,Fett,Fett,0.3,0.3,g,kj,per_serving (1 Portion* (12 g)),per_100g,True,True,False,False,False,False,fast,substring match,numeric match,mismatch,mismatch
105.png,Ballaststoffe,Ballaststoffe,1.9,7.0,g,g,per_serving (1 Portion* (12 g)),per_100g,True,False,True,False,False,False,fast,substring match,mismatch,alias match,mismatch
106.png,Vitamin E / Vitamine E / Vitamina E / E-vitamin / Vitamin E,VitaminE,12,12,mg α-TE,mg a-te,per_serving (Pro Stick),,True,True,True,False,True,False,fast+llm,Both include 'Vitamin E' in different forms.,Quantities match exactly: 12 mg α-TE vs 12 mg a-te.,Units are equivalent after normalization: mg α-TE vs mg a-te.,"Ground truth has 'per_serving', prediction is missing context."
