image_id,gt,pred,match,qty_pct,unit_pct,ctx_pct,full3f_pct,full4f_pct
1.png,5,6,4,75,75,75,75,75
101.png,11,10,7,71,71,71,71,71
102.png,18,17,9,0,56,11,0,0
103.jpeg,18,27,14,14,7,57,0,0
104.jpeg,18,15,11,0,9,73,0,0
105.png,18,18,10,30,60,70,20,20
106.png,2,8,1,100,100,0,100,0
107.png,10,28,7,43,43,100,14,14
108.jpeg,11,12,6,67,67,83,67,67
109.jpeg,9,23,5,60,60,60,60,60
110.jpeg,6,6,2,100,100,50,100,50
111.jpeg,1,2,1,100,0,0,0,0
112.jpeg,1,2,0,0,0,0,0,0
113.jpeg,20,24,14,7,7,21,0,0
114.jpeg,20,24,14,21,29,43,21,21
115.png,9,26,8,50,75,100,38,38
116.jpeg,18,15,9,89,89,89,89,89
117.jpeg,9,6,5,40,20,40,20,20
118.jpeg,20,16,9,0,78,44,0,0
119.jpeg,20,13,7,0,86,14,0,0
12.png,16,3,0,0,0,0,0,0
120.jpeg,26,41,13,31,62,0,31,0
121.jpeg,20,17,12,8,0,17,0,0
15.png,42,6,4,0,0,0,0,0
17.png,4,7,3,100,100,0,100,0
2.png,16,13,12,58,50,42,50,25
20.png,48,46,29,3,7,7,0,0
201.jpeg,16,12,0,0,0,0,0,0
26.png,8,7,6,0,50,0,0,0
27.png,13,13,5,80,0,80,0,0
30.png,18,15,15,93,0,60,0,0
33.png,26,35,22,27,100,50,27,27
34.png,40,60,39,8,33,51,5,5
35.jpeg,4,2,2,100,100,100,100,100
4.png,8,47,7,0,29,0,0,0
41.png,8,7,6,17,17,0,17,0
42.png,18,9,9,22,0,22,0,0
45_1.png,18,9,9,22,0,11,0,0
45_2.png,8,7,6,50,50,67,50,50
51.png,18,16,0,0,0,0,0,0
53.png,18,16,0,0,0,0,0,0
56.jpeg,10,6,2,0,100,50,0,0
57.jpeg,10,10,2,0,0,50,0,0
59.png,28,22,9,78,67,56,56,33
6.png,6,5,5,80,80,0,80,0
61.png,22,22,0,0,0,0,0,0
63.png,22,22,0,0,0,0,0,0
64.png,8,8,6,100,83,0,83,0
67.jpeg,4,1,0,0,0,0,0,0
68.jpeg,34,20,0,0,0,0,0,0
78.jpeg,2,4,1,0,0,0,0,0
8.png,18,11,11,36,0,27,0,0
82.jpeg,12,5,5,0,80,100,0,0
88.png,16,15,6,50,83,67,17,17
9.jpeg,4,3,3,0,0,0,0,0
90.png,17,16,10,50,60,40,40,30
91.png,16,17,12,0,67,58,0,0
