image_id,nutrient,quantity,unit,context
1.png,Magnesium,400,mg,per_daily_dose
1.png,Magnesium,420,mg,per_daily_dose
1.png,Magnesiumoxid,400,mg,per_daily_dose
1.png,Magnesiumbisglycinat,333,mg,per_daily_dose
1.png,Magnesiummalat,350,mg,per_daily_dose
2.png,Energy,1195,281,per_100g
2.png,Fat,0,0g,per_100g
2.png,Saturated fats,0,0g,per_100g
2.png,Carbohydrate,70,g,per_100g
2.png,Sugars,33,g,per_100g
2.png,Protein,0,g,per_100g
2.png,Salt,0.43,g,per_100g
2.png,Energy,837,197,per_daily_dose
2.png,Fat,0,0g,per_daily_dose
2.png,Saturated fats,0,0g,per_daily_dose
2.png,Carbohydrate,50,g,per_daily_dose
2.png,Sugars,25,g,per_daily_dose
2.png,Protein,0.30,g,per_daily_dose
2.png,Protein,0.43,g,per_daily_dose
4.png,energy,0,,per_100g
4.png,fat,0.8,g,per_100g
4.png,saturated fats,3.6,g,per_100g
4.png,carbohydrates,5.6,g,per_100g
4.png,protein,0.1,g,per_100g
4.png,salt,0.13,g,per_100g
6.png,Vitamin C,28,mg,per_serving
6.png,Magnesium,56,mg,per_serving
6.png,Potassium,70,mg,per_serving
6.png,Calcium,9,mg,per_serving
6.png,Sodium,200,mg,per_serving
6.png,Green Tea,1,mg,per_serving
8.png,energy,892/213,,per_serving
8.png,protein,2.2,g,per_serving
8.png,fat,4.8,g,per_serving
8.png,saturated fat,3.4,g,per_serving
8.png,carbohydrate,41,g,per_serving
8.png,sugars,21,g,per_serving
8.png,dietary fibre,1.9,g,per_serving
8.png,sodium,42,mg,per_serving
8.png,energy,1486/355,,per_100g
8.png,protein,3.7,g,per_100g
8.png,fat,7.9,g,per_100g
8.png,saturated fat,5.7,g,per_100g
8.png,carbohydrate,69,g,per_100g
8.png,sugars,35,g,per_100g
8.png,dietary fibre,3.2,g,per_100g
8.png,sodium,72,mg,per_100g
9.jpeg,Zinc,5,mg,per_serving
9.jpeg,Vitamin C,30,mg,per_serving
9.jpeg,Zinc,10,mg,per_daily_dose
9.jpeg,Vitamin C,60,mg,per_daily_dose
12.png,Energy,547,kJ,per_100ml
12.png,Energy,328,kJ,per_serving
12.png,Fatten/ Rasva / Matières grasses / Fett / Tlustcze / Fett,0.0,g,per_100ml
12.png,Fatten/ Rasva / Matières grasses / Fett / Tlustcze / Fett,0.0,g,per_serving
12.png,Coolhydraten / Hillhydraatit / Glucides / Karbohidratar / Weglowodany / Kolhydrater,32,g,per_100ml
12.png,Coolhydraten / Hillhydraatit / Glucides / Karbohidratar / Weglowodany / Kolhydrater,19,g,per_serving
12.png,Eiwiitten / Proteinit / Protéines / Protein / Białko / Protein,0.1,g,per_100ml
12.png,Eiwiitten / Proteinit / Protéines / Protein / Białko / Protein,0.0,g,per_serving
12.png,Zout / Sucia / Sel / Salt / Sól / Salt,0.6,g,per_100ml
12.png,Zout / Sucia / Sel / Salt / Sól / Salt,0.4,g,per_serving
15.png,Salt,3571,mg,per_100g
15.png,Chloride,4762,mg,per_100g
15.png,Magnesium,670,mg,per_100g
15.png,Calcium,1428,mg,per_100g
15.png,Caffeine,1788,mg,per_100g
15.png,Magnesium,670,mg,per_daily_dose
15.png,Calcium,1428,mg,per_daily_dose
17.png,caffeine,100,mg,per_serving
17.png,vitamin b3,2.4,mg ne,per_serving
17.png,vitamin b6,0.22,mg,per_serving
17.png,vitamin b12,0.38,µg,per_serving
26.png,energy,942,kJ,per_100g
26.png,fat,0,g,per_100g
26.png,saturated fats,56,g,per_100g
26.png,carbohydrate,7,g,per_100g
26.png,protein,3.5,g,per_100g
26.png,salt,0.11,g,per_100g
27.png,Magnesium,4000,mg,per_100g
27.png,Zinc,2000,mg,per_100g
27.png,Calcium,<0.5,g,per_100g
27.png,Vitamin D,251,µg,per_100g
27.png,Chromium,15,mg,per_100g
27.png,Sefee/Selenium,896,µg,per_100g
27.png,Vitamin D,37,µg,per_100g
27.png,Magnesium,75,mg,per_100g
27.png,Zinc,49,g,per_100g
27.png,Mangan/Manganese,10000,µg,per_100g
27.png,Chromium,10000,µg,per_100g
27.png,Kublephydrate/Carbohydrate,<0.1,g,per_100g
27.png,Fert/Fat,<0.5,g,per_100g
30.png,energy,907,,per_serving
30.png,energy,1649,,per_100g
30.png,protein,2.7,,per_serving
30.png,fat,9.1,,per_serving
30.png,saturated fat (g),2.7,,per_serving
30.png,carbohydrate,39,,per_serving
30.png,sugars,19,,per_serving
30.png,dietary fibre,3.6,,per_serving
30.png,sodium,70,mg,per_serving
33.png,Energy,1660,kcal,per_100g
33.png,Fat,0,g,per_100g
33.png,Saturated fats,0,g,per_100g
33.png,Carbohydrate,97,g,per_100g
33.png,Sugars,56,g,per_100g
33.png,Protein,0,g,per_100g
33.png,Salt,0.53,g,per_100g
33.png,Sodium,210,mg,per_100g
33.png,Calcium,35,mg,per_100g
33.png,Magnesium,25,mg,per_100g
33.png,Potassium,55,mg,per_100g
33.png,Chloride,140,mg,per_100g
33.png,Fat,0,g,per_serving
33.png,Energy,1245,kcal,per_serving
33.png,Saturated fats,0,g,per_serving
33.png,Carbohydrate,73,g,per_serving
33.png,Sugars,42,g,per_serving
33.png,Protein,0,g,per_serving
33.png,Salt,0.40,g,per_serving
33.png,Sodium,158,mg,per_serving
33.png,Calcium,26,mg,per_serving
33.png,Magnesium,19,mg,per_serving
33.png,Potassium,41,mg,per_serving
33.png,Chloride,105,mg,per_serving
34.png,Energy,1356,kJ,per_serving
34.png,Energy,339,kJ,per_25g
34.png,Fat,0,g,per_100g
34.png,Fat,0,g,per_25g
34.png,Carbohydrate,80,g,per_100g
34.png,Carbohydrate,20,g,per_25g
34.png,of which sugars,77,g,per_100g
34.png,of which sugars,19,g,per_25g
34.png,Fibre,5,g,per_100g
34.png,Fibre,1.2,g,per_25g
34.png,Protein,0,g,per_100g
34.png,Protein,0,g,per_25g
34.png,Salt,3.5,g,per_100g
34.png,Salt,0.9,g,per_25g
34.png,Minerals,minerals,,per_100g
34.png,Minerals,RDA,,per_25g
34.png,Calcium,400,mg,per_100g
34.png,Calcium,100,mg,per_25g
34.png,Potassium,400,mg,per_100g
34.png,Potassium,100,mg,per_25g
34.png,Magnesium,100,mg,per_100g
34.png,Magnesium,25,mg,per_25g
34.png,Zinc,2.6,mg,per_100g
34.png,Zinc,0.7,mg,per_25g
34.png,Vitamins C,72,mg,per_100g
34.png,Vitamins C,18,mg,per_25g
34.png,B3,12,mg,per_100g
34.png,B3,3.0,mg,per_25g
34.png,B6,3.2,mg,per_100g
34.png,B6,0.8,mg,per_25g
34.png,B5,2.9,mg,per_100g
34.png,B5,0.7,mg,per_25g
34.png,B1,0.8,mg,per_100g
34.png,B1,0.2,mg,per_25g
34.png,B2,0.8,mg,per_100g
34.png,B2,0.2,mg,per_25g
34.png,Folic acid,34,ug,per_100g
34.png,Folic acid,8.4,ug,per_25g
34.png,B12,3.5,ug,per_100g
34.png,B12,0.9,ug,per_25g
35.jpeg,Magnesium,4.7,g,per_100g
35.jpeg,Vitamin C,2.1,g,per_100g
35.jpeg,Magnesium,225,mg,per_3_tabletten
35.jpeg,Vitamin C,100.8,mg,per_3_tabletten
41.png,energy,612,144 KJ/kcal,per_100g
41.png,fat,0,g,per_100g
41.png,saturated fats,0,g,per_100g
41.png,carbohydrate,36,g,per_100g
41.png,of which sugars,4.5,g,per_100g
41.png,protein,0,g,per_100g
41.png,salt,0.10,g,per_100g
42.png,protein,0,,per_serving
42.png,fat,0,g,per_serving
42.png,saturated fat,0,g,per_serving
42.png,carbohydrate,44,g,per_serving
42.png,sugars,18,g,per_serving
42.png,dietary fibre,0,g,per_serving
42.png,sodium,240,mg,per_serving
42.png,protein,0.1,g,per_100g
42.png,fat,0,g,per_100g
42.png,saturated fat,0,g,per_100g
42.png,carbohydrate,94,g,per_100g
42.png,sugars,38,g,per_100g
42.png,fibre,0,g,per_100g
42.png,sodium,500,mg,per_100g
51.png,Energy kJ (kcal),1541,363,per_100g
51.png,Fat,<0.5,g,per_100g
51.png,Saturates,<0.5,g,of which saturates
51.png,Carbohydrate,84,g,per_100g
51.png,Protein,6.7,g,per_100g
51.png,Salt,0.13,g,per_100g
51.png,Vitamin B1,0.35,ng (25%*),per_100g
51.png,Energy kJ (kcal),925,218,per_60g
51.png,Fat,<0.5,g,per_60g
51.png,Carbohydrate,50,g,per_60g
51.png,Protein,4.0,g,per_60g
51.png,Salt,0.08,g,per_60g
53.png,Energy kJ (kcal),1541,(363),per_100g
53.png,Fat,<0.5,g,per_100g
53.png,of which saturates,<0.5,g,per_100g
53.png,Carbohydrate,84,g,per_100g
53.png,of which sugars,62,g,per_100g
53.png,Protein,6.7,g,per_100g
53.png,Salt,0.13,g,per_100g
53.png,Vitamin B6,0.35,mg,per_100g
56.jpeg,Proteines,83,g,per_100g
56.jpeg,Fat,3.67,g,per_100g
56.jpeg,Energie,383,kcal,Pour 100 g
56.jpeg,Proteines,0.228,g,per_100g
56.jpeg,Fat,0.268,g,per_100g
56.jpeg,Proteines,4.998,g,par cuillère (6 g)
56.jpeg,Fat,4.3,g,par cuillère (6 g)
57.jpeg,brennwen.....energie,383,kcal,per_100g
57.jpeg,proteines,83,g,per_100g
57.jpeg,fett,3.67,g,per_100g
57.jpeg,lipides,4.3,g,per_100g
57.jpeg,proteines,0.228,g,per_100g
57.jpeg,fett,0.26,g,per_100g
59.png,energy,1391,kj,per_100g
59.png,energy,278,kj,per_100g
59.png,Eiweiß/Protein,0.7,g,per_100g
59.png,Kohlhydrate/Carbohydrate,66.6,g,per_100g
59.png,davon Zucker / of which Sugars,64.4,g,per_100g
59.png,davon Fructose / of which Fructose,63.7,g,per_100g
59.png,Fett/Fat,0.3,g,per_100g
59.png,davon gesättigte Fettssäuren / of which Saturates,<0.3,g,per_100g
59.png,Ballaststoffe/Fibre,25,g,per_100g
59.png,Natrium / Sodium,5,g,per_100g
59.png,Selenium/Selenium,<0.1,g,per_100g
59.png,Vitamin C,150,µg,per_100g
59.png,Vitamin E,300,mg,per_100g
59.png,Vitamin A (aus/from Provitamin A),1667,µg RE,per_100g
59.png,Vitamin A (aus/from Provitamin A),333,µg RE,per_100g
61.png,Energy,427,kJ,per_serving
61.png,Fat,0,g,per_serving
61.png,Carbohydrates,84.4,g,per_100g
61.png,sugars,14.5,g,of which sugars
61.png,Protein,0.52,g,per_serving
61.png,Salt,250,mg,per_100g
61.png,Magnesium,333.3,mg,per_100g
61.png,Potassium,100,mg,per_100g
61.png,Calcium,50,mg,per_100g
61.png,Magnesium,75,mg,per_serving
61.png,potassium,166.7,mg,per_100g
61.png,Calcium,50,mg,per_serving
63.png,Energy,427,kJ,per_serving
63.png,Fat,0,g,per_serving
63.png,Carbohydrates,25.3,g,per_100g
63.png,of which sugars,14.6,g,per_100g
63.png,Protein,0.52,g,per_serving
63.png,Salt,75,mg,per_100g
63.png,Magnesium,100,mg,per_daily_dose
63.png,Potassium,313.3,mg,per_daily_dose
63.png,Calcium,50,mg,per_daily_dose
63.png,Magnesium,100,%,per_daily_dose
63.png,Potassium,313.3,%,per_daily_dose
63.png,Calcium,50,%,per_daily_dose
64.png,Vitamin(e) C,50,mg,per_daily_dose
64.png,Vitamin(e) B2,0.6,mg,per_daily_dose
64.png,Niacin(e),7.0,mg,per_daily_dose
64.png,Vitamin(e) B6,0.6,mg,per_daily_dose
64.png,Folsäure/folic acid,80,µg,per_daily_dose
64.png,Vitamin(e) B12,2.0,µg,per_daily_dose
64.png,Pantothensäure/pantothenic acid,2.5,mg,per_daily_dose
64.png,Zinc/zinc,3.0,mg,per_daily_dose
67.jpeg,Sucrose,1000,i.e.,per_daily_dose
68.jpeg,Energy,24,kJ,per_100g
68.jpeg,Fat,0.59,g,per_100g
68.jpeg,Carbohydrates,5.29,g,per_100g
68.jpeg,Protein,2.1,g,per_100g
68.jpeg,Salt,0.42,g,per_100g
68.jpeg,L-Valine,5.79,g,per_100g
68.jpeg,L-Isoleucine,6.8,g,per_100g
68.jpeg,L-Leucine,9.29,g,per_100g
68.jpeg,L-Methionine,2.8,g,per_100g
68.jpeg,L-Phenylalanine,2.69,g,per_100g
68.jpeg,L-Tyrosine,6.4,g,per_100g
68.jpeg,Tryptophan,1.51,g,per_100g
68.jpeg,Vitamin A,14,µg,per_100g
78.jpeg,vitamin d3,2000.IE,,per_serving
78.jpeg,vitamin d,50,g,per_serving
78.jpeg,rnit vitamin d3,1000,%,per_serving
82.jpeg,protein,0,g,per_serving
82.jpeg,carbohydrate,0,g,per_serving
82.jpeg,fat,0,g,per_serving
82.jpeg,creatine monohydrate,100,g,per_serving
88.png,Energie,234,kJ,per_100ml
88.png,Fett,0.7,g,per_100ml
88.png,saturated fats,0.5,g,per_100ml
88.png,Kohlhydrate,4.1,g,per_100ml
88.png,Zuckerarten,3.5,g,per_100ml
88.png,Proteine,8.0,g,per_100ml
88.png,Eiweiss,0.10,g,per_100ml
88.png,salt,0.33,g,per_100ml
88.png,Fat,2.3,g,per_serving
88.png,saturated fats,1.6,g,per_serving
88.png,fat,4.1,g,per_serving
88.png,carbohydrate,13,g,per_serving
88.png,saturated fats,11,g,per_serving
88.png,protein,26,g,per_serving
88.png,salt,0.33,g,per_serving
90.png,energy,192,kJ,per_100ml
90.png,fat,<0.1,g,per_100ml
90.png,saturated fats,<0.1,g,per_100ml
90.png,carbohydrates,10,g,per_100ml
90.png,sugars,10,g,per_100ml
90.png,protein,<0.1,g,per_100ml
90.png,salt,0.16,g,per_100ml
90.png,magnesium,0.10,g,per_100ml
91.png,energy,234,kJ,per_serving
91.png,Fat,0.7,g,per_100ml
91.png,saturated fats,0.5,g,per_100ml
91.png,carbohydrate,4.1,g,per_100ml
91.png,sugars,8.5,g,per_100ml
91.png,protein,0.33,g,per_100ml
91.png,salt,0.10,g,per_100ml
91.png,energy,772,kJ,per_serving
91.png,Fat,2.3,g,per_serving
91.png,saturated fats,1.6,g,per_serving
91.png,carbohydrate,13,g,per_serving
91.png,sugars,26,g,per_serving
91.png,protein,0.33,g,per_serving
91.png,salt,0.10,g,per_serving
101.png,Energy,1625,kj,per_100g
101.png,Energy,383,kcal,per_100g
101.png,Fat,0.8,g,per_100g
101.png,Saturated fats,<0.1,g,per_100g
101.png,Carbohydrate,86.1,g,per_100g
101.png,Sugar,8.9,g,per_100g
101.png,Fiber,3.0,g,per_100g
101.png,Protein,6.3,g,per_100g
101.png,Salt,0.09,g,per_100g
101.png,Thiamin,0.44,mg,per_100g
101.png,Sodium,36,mg,per_100g
102.png,Energy,1502,kJ,per_100g
102.png,Fat,7.7,g,per_100g
102.png,Saturated Fat,1.1,g,per_100g
102.png,Fatty Acids,63,g,per_100g
102.png,Carbohydrate,3.9,g,per_100g
102.png,Sugar,0.6,g,per_100g
102.png,Fiber,5.1,g,per_100g
102.png,Protein,0.02,g,per_100g
102.png,Salt,0.14,g,per_100g
102.png,Energy,188,kJ,per_100g
102.png,Fat,1.0,g,per_100g
102.png,Saturated Fat,0.1,g,per_100g
102.png,Fatty Acids,7.9,g,per_100g
102.png,Carbohydrate,3.9,g,per_100g
102.png,Sugar,0.6,g,per_100g
102.png,Fiber,0.7,g,per_100g
102.png,Protein,0.02,g,per_100g
103.jpeg,Energy,1383,kj,per_100g
103.jpeg,Energy,166,kj,pro Port. (12g)
103.jpeg,Fat,3.7,g,per_100g
103.jpeg,Saturated fats,0.4,g,pro Port. (12g)
103.jpeg,Carbohydrate,51,g,per_100g
103.jpeg,Carbohydrate,6.1,g,pro Port. (12g)
103.jpeg,Fiber,16,g,per_100g
103.jpeg,Fiber,1.9,g,pro Port. (12g)
103.jpeg,Protein,66.0,g,per_100g
103.jpeg,Salt,0,g,per_100g
104.jpeg,Energy,1528,kj,per_100g
104.jpeg,Fat,2.6,g,per_100g
104.jpeg,Saturated fats,0.6,g,per_100g
104.jpeg,Carbohydrate,72,g,per_100g
104.jpeg,Sugars,72,g,per_100g
104.jpeg,Fiber,10,g,per_100g
104.jpeg,Protein,3.2,g,per_100g
104.jpeg,Salt,0.1,g,per_100g
104.jpeg,Energy,214,kj,per_14g
104.jpeg,Fat,0.6,g,per_14g
104.jpeg,Carbohydrate,10,g,per_14g
104.jpeg,Sugars,10,g,per_14g
104.jpeg,Fiber,1.4,g,per_14g
105.png,Energy,1320,kj,per_100g
105.png,Energy,158,kj,1portion*(12g)
105.png,Fat,2.7,g,per_100g
105.png,Fat,0.4,g,davon gesättigte
105.png,Carbohydrate,52.1,g,per_100g
105.png,Carbohydrate,51.4,g,davon Zucker
105.png,Fiber,15.5,g,per_100g
105.png,Protein,0.00,g,per_100g
105.png,Salt,0.03,g,per_100g
106.png,Vitamin E,12,mg,per_serving
106.png,Magnesium,250,mg,per_serving
107.png,Vitamin B1,1.1,mg,per_daily_dose
107.png,Vitamin B2,1.4,mg,per_daily_dose
107.png,Vitamin B6,2.5,µg,per_daily_dose
107.png,Vitamin B12,80,mg,per_daily_dose
107.png,Vitamin C,80,mg,per_daily_dose
107.png,Vitamin E,16,mg NE,per_daily_dose
107.png,Niacin,50,g,per_daily_dose
107.png,Biotin,200,µg,per_daily_dose
107.png,Folic acid,6,mg,per_daily_dose
107.png,Pantothenic acid,6,mg,per_daily_dose
108.jpeg,Magnesium,240,mg,per_serving
108.jpeg,Vitamin B1,1.1,mg,per_serving
108.jpeg,Vitamin B2,1.4,mg,per_serving
108.jpeg,Vitamin B6,1.4,mg,per_serving
108.jpeg,Vitamin B12,2.5,µg,per_serving
108.jpeg,Vitamin C,80,mg,per_serving
108.jpeg,Niacin (NE),16,mg,per_serving
108.jpeg,Biotin,50,µg,per_serving
108.jpeg,Folic Acid,200,µg,per_serving
108.jpeg,Pantothenic Acid,6.0,mg,per_serving
109.jpeg,energy,420,kj,per_100g
109.jpeg,fat,0,g,per_100g
109.jpeg,saturated fats,0.2,g,per_100g
109.jpeg,carbohydrate,12.0,g,per_100g
109.jpeg,sugars,9.8,g,per_100g
109.jpeg,fiber,1.5,g,per_100g
109.jpeg,protein,11.0,g,per_100g
109.jpeg,salt,0.05,g,per_100g
110.jpeg,niacin,8.0,mg ne,per_serving
110.jpeg,Melissen Extrakt,15,mg,per_serving
110.jpeg,pantothensäure,3.0,mg,per_serving
111.jpeg,vitamin b12,17.5,µg,1 tagesdosis (8 ml)
112.jpeg,vitamin b12,17.5,µg,per_100g
113.jpeg,energy,1546,kj,per_100g
113.jpeg,kcal,369,kcal,per_100g
113.jpeg,fat,4.5,g,per_100g
113.jpeg,saturated fat,3.1,g,per_100g
113.jpeg,carbohydrate,7.7,g,per_100g
113.jpeg,fiber,3.9,g,per_100g
113.jpeg,protein,1.9,g,per_100g
113.jpeg,salt,0.53,g,per_100g
113.jpeg,caffeine,267,mg,per_100g
113.jpeg,energy,464,kcal,pro_portion_in_wasser
113.jpeg,fat,1.3,g,pro_portion_in_wasser
113.jpeg,protein,111,g,pro_portion_in_wasser
113.jpeg,salt,0.17,g,pro_portion_in_wasser
113.jpeg,caffeine,80,mg,pro_portion_in_wasser
114.jpeg,energy,368,kj,per_100g
114.jpeg,fat,7,g,per_100g
114.jpeg,carbohydrate,8.8,g,per_100g
114.jpeg,sugar,4.1,g,per_100g
114.jpeg,fiber,2.8,g,per_100g
114.jpeg,protein,70.1,g,per_100g
114.jpeg,salt,0.51,g,per_100g
114.jpeg,caffeine,268,mg,per_100g
114.jpeg,energy,462,kj,pro_portion_in_water
