image_id,nutrient,quantity,unit,context
1.png,Magnesium (gesamt,400,mg,per_daily_dose
1.png,Magnesiummalat,350,mg,per_daily_dose
1.png,Magnesiumoxid,400,mg,per_daily_dose
1.png,Magnesiummalat,333,mg,per_daily_dose
1.png,Magnesiumoxid,420,mg,per_daily_dose
1.png,Magnesiumbisglycinat,,,per_daily_dose
2.png,Energie/energy kJ (kcal,1195,,per_100g
2.png,Energie/energy kJ (kcal,837 (197,,per_100g
2.png,Fett/fat,1616,,per_100g
2.png,Fett/fat,1616,,per_100g
2.png,Kohlenhydrate/carbohydrates,70,g,per_100g
2.png,Kohlenhydrate/carbohydrates,50,g,per_100g
2.png,davon Zuckerarten/of which sugars,33,g,per_100g
2.png,davon Zuckerarten/of which sugars,25,g,per_100g
2.png,Salz/salt,0.43,g,per_100g
2.png,Salz/salt,0.30,g,per_100g
2.png,davon gesattigte Fettsauren,,,per_100g
2.png,of which saturates,,,per_100g
2.png,Eiweiss/Protein,,,per_100g
4.png,ENERGY,09,g,
4.png,FAT,56,g,
4.png,saturates,0.1,g,
4.png,SATURATES,0.12,g,
4.png,VALORE ENERGETICO,,,
4.png,VALOR ENERGETICO,,,
4.png,energie,,,
4.png,energie,,,
4.png,Energie,,,
4.png,Energie,,,
4.png,energie,,,
4.png,Energie,,,
4.png,GRASSI,,,
4.png,lipides,,,
4.png,GRASAS,,,
4.png,GRAISSES,,,
4.png,VETTEN,,,
4.png,FETT,,,
4.png,davon gesattigte,,,
4.png,SATURATES,,,
4.png,verzadigde vetzuren,,,
4.png,Fettsauren,,,
4.png,CARBOHYDRATES,,,
4.png,carbohydrate,,,
4.png,glucides,,,
4.png,KOOLHYDRATEN,,,
4.png,Kohlenhydrate,,,
4.png,OF WHICH SUGARS 6.7g,,,
4.png,DONT SUCRES,,,
4.png,WAARVAN SUIKERS,,,
4.png,DAVON ZUCKER,,,
4.png,PROTEIN,,,
4.png,proteines,,,
4.png,protein,,,
4.png,proteins,,,
4.png,protein,,,
4.png,PROTEINES,,,
4.png,EIWITTEN,,,
4.png,PROTEIN,,,
4.png,eiweiss,,,
4.png,SALE,,,
4.png,SALT,,,
4.png,SAL,,,
4.png,SAL,,,
4.png,SEL,,,
4.png,SALT,,,
4.png,SALT,,,
6.png,VITAMIN C,28,mg,
6.png,Magnesium,56,mg,
6.png,POTASSIUM,70,mg,
6.png,Calcium,,,
6.png,SODIUM,200,mg,
8.png,protein,3.7,,per_100g
8.png,FAT: (g,4.8,,per_100g
8.png,-SUGARS (g,2823232,,per_100g
8.png,protein,2.2,,per_100g
8.png,FAT: (g,7.9,,per_100g
8.png,-SUGARS (g,21271,,per_100g
8.png,ENERGY kJ/kca,,,per_100g
8.png,- SATURATED FAT (g,,,per_100g
8.png,carbohydrate,,,per_100g
8.png,dietary fibre,,,per_100g
8.png,SODIUM (mg,,,per_100g
9.jpeg,Vitamin Czuachten,,,per_serving
9.jpeg,Zink,,,per_serving
9.jpeg,Vitamin C,,,per_serving
12.png,Energie/Energi,60,ml,per_serving
12.png,Energie/Energi,547,ml,per_100ml
12.png,Energie/Energi,328,kj,per_serving
15.png,Salz/Salt15.0g/0.63g/1.26 g.Mineralstoffe/Minerals:Natrium/Sodium 5962 mg/200 mg/500mg.Kaffen/Putel,,,nahrwertangaben/nutrition information pro/per 100 g/42 g/21.42 g.samgile/of210ks180kcal/38ld
15.png,"sium 3571mg/150mg7.5%*/300mg15%*)Chloride4762mg/200mg25%/400 mg 50%,Calcium 1428",,,nahrwertangaben/nutrition information pro/per 100 g/42 g/21.42 g.samgile/of210ks180kcal/38ld
15.png,mg/60mg7.5%*/120mg15%*)Magnesium670 mg/28.1 mg 7.5%/56.3 mg15%Kotfein/Cafen 1786 mg,,,nahrwertangaben/nutrition information pro/per 100 g/42 g/21.42 g.samgile/of210ks180kcal/38ld
15.png,Koffein.5 Mineralstoffen und SuBungsmittel-Zitronen Geschmack.Zwei Portionen anthalten 150 mg Kaffein,,,nahrwertangaben/nutrition information pro/per 100 g/42 g/21.42 g.samgile/of210ks180kcal/38ld
15.png,clumcarbonatNatriumchloridMagnesiumhydroxidCalciumphosphate)Fauchthmhsrattd(Sorhel trnbe nudriohs aon,,,nahrwertangaben/nutrition information pro/per 100 g/42 g/21.42 g.samgile/of210ks180kcal/38ld
15.png,"men, Koffein(1.80 %) Starke, SiBungsmitte(Sucrainen). Verzehraumpfahhatg:1TabkthnnauchSacciumphashtt.m",,,nahrwertangaben/nutrition information pro/per 100 g/42 g/21.42 g.samgile/of210ks180kcal/38ld
17.png,Caffeine,100,mg,
17.png,Vitamin B3,15,mg ne,
17.png,Vitamin B6,15,mg,
