image_id,gt_nutrient,pred_nutrient,gt_qty,pred_qty,gt_unit,pred_unit,gt_context,pred_context,qty_match,unit_match,ctx_match,full_match_3f,full_match_4f
1.png,Magnesium (gesamt),Magnesium (gesamt),400,400,mg,mg,per_daily_dose,per_serving,True,True,False,True,False
1.png,Magnesiumoxid,Magnesiumoxid,400,420,mg,mg,per_daily_dose,per_serving,False,True,False,False,False
1.png,Magnesiumbisglycinat,Magnesiumbisglycinat,350,333,mg,mg,per_daily_dose,per_serving,False,True,False,False,False
1.png,Magnesiummalat,Magnesiummalat,333,350,mg,mg,per_daily_dose,per_serving,False,True,False,False,False
101.png,Energy,Energy,1625,1625,kJ,kJ,per_100g,per_100g,True,True,True,True,True
101.png,Fat,Fat,0.8,0.8,g,g,per_100g,per_100g,True,True,True,True,True
101.png,Saturated Fats,Saturated Fats,< 0.1,<0.1,g,g,per_100g,per_100g,True,True,True,True,True
101.png,Carbohydrate,Carbohydrate,86.1,86.1,g,g,per_100g,per_100g,True,True,True,True,True
101.png,Sugars,Sugars,8.9,8.9,g,g,per_100g,per_100g,True,True,True,True,True
101.png,Fibre,Fibre,3.0,3.0,g,g,per_100g,per_100g,True,True,True,True,True
101.png,Protein,Protein,6.3,6.3,g,g,per_100g,per_100g,True,True,True,True,True
101.png,Sodium,Sodium,36,36,mg,mg,per_100g,per_100g,True,True,True,True,True
101.png,Salt,Salt,0.09,0.44,g,mg,per_100g,per_100g,False,False,True,False,False
102.png,Fat,Fat,7.7,7.7,g,g,per_100g,per_100g,True,True,True,True,True
102.png,Energy,Energy,1502,1502,kJ,kj,per_100g,per_daily_dose,True,True,False,True,False
102.png,Energy,Energy,356,356,kcal,kcal,per_100g,per_daily_dose,True,True,False,True,False
102.png,Protein,Protein,5.9,1.0,g,g,per_100g,per_100g,False,True,True,False,False
102.png,Fat,Fat,1.0,0.1,g,g,per_serving (1 Riegel* (12.5 g)),per_100g,False,True,False,False,False
103.jpeg,Energy,Energy,1383,1383,kJ,kj,per_100g,per_100g,True,True,True,True,True
103.jpeg,Fat,Fat,3.7,3.7,g,g,per_100g,per_100g,True,True,True,True,True
103.jpeg,Carbohydrate,Carbohydrate,51,51,g,g,per_100g,per_100g,True,True,True,True,True
103.jpeg,Fibre,Fibre,16,16,g,g,per_100g,per_100g,True,True,True,True,True
103.jpeg,Salt,Salt,0,0,g,g,per_100g,per_100g,True,True,True,True,True
103.jpeg,Protein,Protein,7.7,66.0,g,g,per_100g,per_100g,False,True,True,False,False
104.jpeg,Energy,energy,1528,1528,kJ,kj,per_100g,per_100g,True,True,True,True,True
104.jpeg,Fat,Fat,2.6,2.6,g,g,per_100g,per_100g,True,True,True,True,True
104.jpeg,Saturated Fats,saturated fats,0.6,0.6,g,g,per_100g,per_100g,True,True,True,True,True
104.jpeg,Carbohydrate,Carbohydrate,72,72,g,g,per_100g,per_100g,True,True,True,True,True
104.jpeg,Sugars,Sugars,72,72,g,g,per_100g,per_100g,True,True,True,True,True
104.jpeg,Fibre,Fibre,10,10,g,g,per_100g,per_100g,True,True,True,True,True
104.jpeg,Salt,salt,0.1,0.1,g,g,per_100g,per_100g,True,True,True,True,True
105.png,Energy,Energy,38,38,kcal,kcal,per_serving (1 Portion* (12 g)),per_serving,True,True,True,True,True
105.png,Energy,Energy,1320,1320,kJ,kj,per_100g,per_serving,True,True,False,True,False
105.png,Fat,Fat,2.7,2.7,g,g,per_100g,per_serving,True,True,False,True,False
105.png,Salt,Salt,0.03,"0,03",g,g,per_100g,per_serving,True,True,False,True,False
105.png,Protein,Protein,7.0,0.00,g,g,per_100g,per_serving,False,True,False,False,False
105.png,Fat,Fat,0.3,0.0,g,g,per_serving (1 Portion* (12 g)),per_serving,False,True,True,False,False
106.png,Magnesium,Magnesium,250,250,mg,mg,per_serving (Pro Stick),per_serving,True,True,True,True,True
106.png,Vitamin E,Vitamin E,12,12,mg α-TE,mg a-TE,per_serving (Pro Stick),per_serving,True,False,True,False,False
107.png,Vitamin B1,Vitamin B1,1.1,1.1,mg,mg,per_daily_dose (1 Tablette (4.3 g)*),per_daily_dose,True,True,True,True,True
107.png,Vitamin B2,Vitamin B2,1.4,1.4,mg,mg,per_daily_dose (1 Tablette (4.3 g)*),per_daily_dose,True,True,True,True,True
107.png,Pantothenic Acid,Pantothenic Acid,6,6,mg,mg,per_daily_dose (1 Tablette (4.3 g)*),per_daily_dose,True,True,True,True,True
107.png,Vitamin B6,Vitamin B6,1.4,2.5,mg,µg,per_daily_dose (1 Tablette (4.3 g)*),per_daily_dose,False,False,True,False,False
107.png,Vitamin B12,Vitamin B12,2.5,80,µg,mg,per_daily_dose (1 Tablette (4.3 g)*),per_daily_dose,False,False,True,False,False
107.png,Vitamin C,Vitamin C,80,12,mg,mg a-TE,per_daily_dose (1 Tablette (4.3 g)*),per_daily_dose,False,False,True,False,False
107.png,Vitamin E,Vitamin E,12,16,mg α-TE,mg NE,per_daily_dose (1 Tablette (4.3 g)*),per_daily_dose,False,False,True,False,False
107.png,Niacin,Niacin,16,50,mg NE,g,per_daily_dose (1 Tablette (4.3 g)*),per_daily_dose,False,False,True,False,False
107.png,Biotin,Biotin,50,200,µg,g,per_daily_dose (1 Tablette (4.3 g)*),per_daily_dose,False,False,True,False,False
107.png,Folic Acid,Folic Acid,200,6,µg,mg,per_daily_dose (1 Tablette (4.3 g)*),per_daily_dose,False,False,True,False,False
108.jpeg,Magnesium,Magnesium,240,240,mg,mg,per_daily_dose (1 Tablette (5.6 g)*),per_serving,True,True,False,True,False
108.jpeg,Vitamin B1,Vitamin B1,1.1,1.1,mg,mg,per_daily_dose (1 Tablette (5.6 g)*),per_serving,True,True,False,True,False
108.jpeg,Vitamin B2,Vitamin B2,1.4,1.4,mg,mg,per_daily_dose (1 Tablette (5.6 g)*),per_serving,True,True,False,True,False
108.jpeg,Vitamin B6,Vitamin B6,1.4,1.4,mg,mg,per_daily_dose (1 Tablette (5.6 g)*),per_serving,True,True,False,True,False
108.jpeg,Vitamin B12,Vitamin B12,2.5,2.5,µg,µg,per_daily_dose (1 Tablette (5.6 g)*),per_serving,True,True,False,True,False
108.jpeg,Pantothenic Acid,Pantothenic Acid,6.0,6.0,mg,mg,per_daily_dose (1 Tablette (5.6 g)*),per_serving,True,True,False,True,False
108.jpeg,Vitamin C,Vitamin C,80,12,mg,mg,per_daily_dose (1 Tablette (5.6 g)*),per_serving,False,True,False,False,False
108.jpeg,Vitamin E,Vitamin E,12,16,mg,mg,per_daily_dose (1 Tablette (5.6 g)*),per_serving,False,True,False,False,False
108.jpeg,Biotin,Biotin,50,2009,µg,,per_daily_dose (1 Tablette (5.6 g)*),per_serving,False,False,False,False,False
108.jpeg,Folic Acid,Folic Acid,200,6.0,µg,mg,per_daily_dose (1 Tablette (5.6 g)*),per_serving,False,False,False,False,False
108.jpeg,Niacin,Niacin (NE),16,50,mg,µg,per_daily_dose (1 Tablette (5.6 g)*),per_serving,False,False,False,False,False
109.jpeg,Energy,Energy,420,420,kJ,kj,per_100g,per_100g,True,True,True,True,True
109.jpeg,Fat,Fat,0,0,g,g,per_100g,per_100g,True,True,True,True,True
109.jpeg,Saturated Fats,Saturated Fats,0.2,0.2,g,g,per_100g,per_100g,True,True,True,True,True
109.jpeg,Carbohydrate,Carbohydrate,12.0,12.0,g,g,per_100g,per_100g,True,True,True,True,True
109.jpeg,Sugars,Sugars,9.8,9.8,g,g,per_100g,per_100g,True,True,True,True,True
109.jpeg,Fibre,Fibre,1.5,1.5,g,g,per_100g,per_100g,True,True,True,True,True
109.jpeg,Protein,Protein,11.0,11.0,g,g,per_100g,per_100g,True,True,True,True,True
109.jpeg,Salt,Salt,0.05,0.05,g,g,per_100g,per_100g,True,True,True,True,True
110.jpeg,Niacin,Niacin,8.0,8.0,mg NE,mg NE,per_serving (pro Stick),per_serving,True,True,True,True,True
110.jpeg,Pantothenic Acid,Pantothenic Acid,3.0,3.0,mg,mg,per_serving (pro Stick),per_serving,True,True,True,True,True
111.jpeg,Vitamin B12,Vitamin B12,17.5,17.5,µg,µg,per_daily_dose (1 Tagesdosis (8 ml)),per_serving,True,True,False,True,False
