image_id,gt_nutrient,pred_nutrient,gt_qty,pred_qty,gt_unit,pred_unit,gt_context,pred_context,qty_match,unit_match,ctx_match,full_match_3f,full_match_4f
1.jpeg,Magnesiumoxid,magnesiumoxid,400,400,mg,,per_daily_dose,,True,False,False,False,False
1.jpeg,Magnesiummalat,magnesiummalat,333,333,mg,,per_daily_dose,,True,False,False,False,False
101.jpeg,Fett,Fett,0.8,,g,,per_100g,,False,False,False,False,False
101.jpeg,Kohlenhydrate,Kohlenhydrate,86.1,,g,,per_100g,,False,False,False,False,False
101.jpeg,Ballaststoffe,Ballaststoffe,3.0,3.0,g,,per_100g,,True,False,False,False,False
101.jpeg,Salz,Salz,0.09,,g,,per_100g,,False,False,False,False,False
101.jpeg,Thiamin,Thiamin,0.44,,mg,,per_100g,,False,False,False,False,False
101.jpeg,Natrium,Natrium,36,36,mg,,per_100g,,True,False,False,False,False
102.jpeg,Ballaststoffe,Ballaststoffe,5.1,0.02,g,,per_100g,,False,False,False,False,False
102.jpeg,Ballaststoffe,Ballaststoffe,0.6,g,g,,per_serving,,False,False,False,False,False
102.jpeg,Salz,Salz,0.14,0.02,g,,per_100g,,False,False,False,False,False
102.jpeg,Salz,Salz,0.02,g,g,,per_serving,,False,False,False,False,False
103.jpeg,Fett,Fett,3.7,,g,,per_100g,,False,False,False,False,False
103.jpeg,Kohlenhydrate,Kohlenhydrate,51,,g,,per_100g,,False,False,False,False,False
103.jpeg,Ballaststoffe,Ballaststoffe,16,,g,,per_100g,,False,False,False,False,False
103.jpeg,Salz,Salz,0,,g,,per_100g,,False,False,False,False,False
104.jpeg,Fett,Fettsauren,2.6,,g,,per_100g,,False,False,False,False,False
104.jpeg,Kohlenhydrate,Kohlenhydrate,72,72,g,,per_100g,,True,False,False,False,False
104.jpeg,Kohlenhydrate,Kohlenhydrate,10,g,g,,per_serving,,False,False,False,False,False
104.jpeg,Ballaststoffe,Ballaststoffe,10,10,g,,per_100g,,True,False,False,False,False
104.jpeg,Ballaststoffe,Ballaststoffe,1.4,72,g,,per_serving,,False,False,False,False,False
104.jpeg,Salz,Salz,0.1,0.1,g,,per_100g,,True,False,False,False,False
104.jpeg,Salz,Salz,0,g,g,,per_serving,,False,False,False,False,False
105.jpeg,Salz,Salz,0.03,,g,,per_100g,,False,False,False,False,False
106.jpeg,Vitamin E / Vitamine E / Vitamina E / E-vitamin / Vitamin E,VitaminE,12,,mg α-TE,,per_serving,,False,False,False,False,False
106.jpeg,Magnesium / Magnésium / Magnesio / Magnézium / Magnezij,Magnezij,250,250,mg,,per_serving,,True,False,True,False,False
107.jpeg,Vitamin B1,Vitamin B1,1.1,1.1,mg,,per_serving,,True,False,False,False,False
107.jpeg,Vitamin B2,Vitamin B2,1.4,14,mg,,per_serving,,False,False,False,False,False
107.jpeg,Vitamin B6,Vitamin B6,1.4,,mg,,per_serving,,False,False,False,False,False
107.jpeg,Vitamin B12,Vitamin B12,2.5,80,µg,,per_serving,,False,False,False,False,False
107.jpeg,Vitamin E,Vitamin E,12,,mg α-TE,,per_serving,,False,False,False,False,False
107.jpeg,Niacin,Niacin,16,,mg NE,,per_serving,,False,False,False,False,False
107.jpeg,Biotin,Biotin,50,,µg,,per_serving,,False,False,False,False,False
108.jpeg,Magnesium,Magnesium,240,,mg,,per_serving,,False,False,False,False,False
108.jpeg,Vitamin B1,Vitamin B1,1.1,1.1,mg,,per_serving,,True,False,False,False,False
108.jpeg,Vitamin B2,Vitamin B2,1.4,1.4,mg,,per_serving,,True,False,False,False,False
108.jpeg,Vitamin B6,Vitamin B6,1.4,,mg,,per_serving,,False,False,False,False,False
108.jpeg,Vitamin B12,Vitamin B12,2.5,,µg,,per_serving,,False,False,False,False,False
108.jpeg,Biotin,Biotin,50,,µg,,per_serving,,False,False,False,False,False
109.jpeg,Fett,Fett,0,,g,,per_100g,,False,False,False,False,False
109.jpeg,Kohlenhydrate,Kohlenhydrate,12.0,12.0,g,,per_100g,,True,False,False,False,False
109.jpeg,Ballaststoffe,Ballaststoffe,1.5,1.5,g,,per_100g,,True,False,False,False,False
109.jpeg,Salz,Salz,0.05,0.05,g,,per_100g,,True,False,False,False,False
110.jpeg,Niacin,Niacin,8.0,8.0,mg NE,,per_serving,,True,False,False,False,False
110.jpeg,Niacin,Niacin,16,16,mg NE,,per_serving,,True,False,False,False,False
111.jpeg,Vitamin B12,Vitamin B12,17.5,,µg,,per_daily_dose,,False,False,False,False,False
113.jpeg,FETT,DAVONGESATTIGTE FETTSAUREN,4.5,,g,,per_100g,,False,False,False,False,False
113.jpeg,KOHLENHYDRATE,Kohlenhydrate,7.7,,g,,per_100g,,False,False,False,False,False
113.jpeg,BALLASTSTOFFE,Ballaststoffe,1.9,,g,,per_100g,,False,False,False,False,False
113.jpeg,SALZ,SALZ,0.53,,g,,per_100g,,False,False,False,False,False
113.jpeg,KOFFEIN,KOFFEIN,267,80,mg,,per_100g,,False,False,False,False,False
113.jpeg,KOFFEIN,KOFFEIN,80,mg,mg,,per_serving,,False,False,False,False,False
114.jpeg,DAVON GESÄTTIGTE FETTSÄUREN,S,3.3,,g,,per_100g,,False,False,False,False,False
114.jpeg,KOHLENHYDRATE,Kohlenhydrate,8.8,,g,,per_100g,,False,False,False,False,False
114.jpeg,BALLASTSTOFFE,Ballaststoffe,2.8,,g,,per_100g,,False,False,False,False,False
114.jpeg,SALZ,SALZ,0.51,,g,,per_100g,,False,False,False,False,False
114.jpeg,KOFFEIN,KOFFEIN,268,268,mg,,per_100g,,True,False,False,False,False
114.jpeg,KOFFEIN,KOFFEIN,80,80,mg,,per_serving,,True,False,False,False,False
115.jpeg,Fett,Fett,0,,g,,per_100g,,False,False,False,False,False
115.jpeg,Kohlenhydrate,Kohlenhydrate,12.0,,g,,per_100g,,False,False,False,False,False
115.jpeg,Ballaststoffe,Ballaststoffe,1.6,,g,,per_100g,,False,False,False,False,False
115.jpeg,Salz,Salz,0.05,,g,,per_100g,,False,False,False,False,False
116.jpeg,FETT,Fettsauren,12.0,,g,,per_100g,,False,False,False,False,False
116.jpeg,BALLASTSTOFFE,Ballaststoffe,12.0,,g,,per_100g,,False,False,False,False,False
116.jpeg,SALZ,SALZ,2.02,,g,,per_100g,,False,False,False,False,False
117.jpeg,KOHLENHYDRATE,Kohlenhydrate,37.1,,g,,per_100g,,False,False,False,False,False
117.jpeg,BALLASTSTOFFE,Ballaststoffe,9.0,,g,,per_100g,,False,False,False,False,False
118.jpeg,BALLASTSTOFFE,Ballaststoffe,3.0,,g,,per_100g,,False,False,False,False,False
119.jpeg,BALLASTSTOFFE,Ballaststoffe,4.5,19,g,,per_100g,,False,False,False,False,False
119.jpeg,BALLASTSTOFFE,Ballaststoffe,3.6,g,g,,per_serving,,False,False,False,False,False
120.jpeg,INOSITOL,INOSITOL,100,100,mg,,per_serving,,True,False,False,False,False
120.jpeg,CHOLIN,choline,20,20,mg,,per_serving,,True,False,False,False,False
120.jpeg,RUTIN,RUTIN,20,20,mg,,per_serving,,True,False,False,False,False
120.jpeg,NIACIN,Niacin,16,16,mg,,per_serving,,True,False,False,False,False
120.jpeg,BIOTIN,Biotin,40,,µg,,per_serving,,False,False,False,False,False
120.jpeg,CALCIUM,Calcium,121,,mg,,per_serving,,False,False,False,False,False
121.jpeg,BALLASTSTOFFE,Ballaststoffe,18,6.7,g,,per_100g,,False,False,False,False,False
121.jpeg,BALLASTSTOFFE,Ballaststoffe,7.9,g,g,,per_serving,,False,False,False,False,False
121.jpeg,SALZ,SALZ,0.20,,g,,per_100g,,False,False,False,False,False
17.jpeg,Caffeine,Caffeine,100,100,mg,,per_serving,,True,False,False,False,False
17.jpeg,Vitamin B3,Vitamin B3,2.4,2.4,mg NE,,per_serving,,True,False,False,False,False
