image_id,gt_nutrient,pred_nutrient,gt_quantity,pred_quantity,gt_unit,pred_unit,gt_context,pred_context,nutrient_match,quantity_match,unit_match,context_match,full_match_3f,full_match_4f,eval_method,nutrient_reason,quantity_reason,unit_reason,context_reason
1.png,Magnesium (gesamt),Magnesium,400,400,mg,mg,per_daily_dose,,False,True,True,False,False,False,fast+llm,specificity rule violated: 'Magnesium' is less specific than 'Magnesium (gesamt)',quantities match within tolerance,units match and are consistent,"predicted context is missing, while ground truth has 'per_daily_dose'"
1.png,Magnesiumsalze der Citronensäure,Magnesium,420,1070,mg,mg,per_daily_dose,,False,False,True,False,False,False,fast+llm,Specificity rule violated: 'Magnesium' vs 'Magnesiumsalze der Citronensäure',Quantities do not match and are outside tolerance,Units do not match,Context is missing in prediction
1.png,Magnesiumoxid,Magnesiumoxid,400,400,mg,mg,per_daily_dose,,True,True,True,False,True,False,fast,substring match,numeric match,alias match,mismatch
1.png,Magnesiumbisglycinat,Magnesium,350,,mg,,per_daily_dose,,False,False,False,False,False,False,fast+llm,Specificity rule violated: 'Magnesiumbisglycinat' is more specific than 'Magnesium'.,Quantity not provided in prediction.,Unit not provided in prediction.,Context not provided in prediction.
1.png,Magnesiummalat,Magnesiummalat,333,420,mg,mg,per_daily_dose,,True,False,True,False,False,False,fast,substring match,mismatch,alias match,mismatch
101.png,Energie,Energie,1625,,kJ,,per_100g,,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
101.png,Fett,Fett,0.8,0.89,g,,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
101.png,- davon gesättigte Fettsäuren,gesättigte Fettsäuren,< 0.1,"<0,19",g,,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
101.png,Kohlenhydrate,Kohlenhydrate,86.1,86.19,g,,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
101.png,- davon Zucker,davon Zucker,8.9,8.9,g,g,per_100g,per_100g,True,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
101.png,Ballaststoffe,Ballaststoffe,3.0,3.09,g,,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
101.png,Eiweiß,Eiweiß,6.3,6.39,g,,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
101.png,Salz,Salz,0.09,0.099,g,,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
101.png,Thiamin,Thiamin,0.44,,mg,,per_100g,,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
101.png,Natrium,Natrium,36,36,mg,mg,per_100g,per_100g,True,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
102.png,Energie,Energie,1502,1.09,kJ,,per_100g,,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
102.png,Energie,Energie,356,1.79,kcal,,per_100g,,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
102.png,Fett,Fett,7.7,0.19,g,,per_100g,,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
102.png,- davon gesättigte Fettsäuren,Fett,1.1,1.19,g,,per_100g,,False,False,False,False,False,False,fast+llm,Fett vs Fettsaeuren,"1.19 vs 1.1, difference > tolerance",None vs g,per_100g vs None
102.png,Kohlenhydrate,Kohlenhydrate,63,3.99,g,,per_100g,,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
102.png,- davon Zucker,davon Zucker,31,0.69,g,,per_100g,,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
102.png,Ballaststoffe,Ballaststoffe,5.1,0.79,g,,per_100g,,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
102.png,Eiweiß,Eiweiß,5.9,0.029,g,,per_100g,,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
102.png,Salz,Salz,0.14,,g,,per_100g,,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
102.png,Fett,Fettsäuren,1.0,7.99,g,,per_serving (1 Riegel* (12.5 g)),,False,False,False,False,False,False,fast+llm,Nutrient 'Fett' does not match 'Fettsäuren'.,Quantity '1.0' does not match '7.99'.,Unit is missing in prediction but present in ground truth.,Context details do not match after stripping serving size.
102.png,- davon gesättigte Fettsäuren,Fettsäuren,0.1,639,g,,per_serving (1 Riegel* (12.5 g)),,False,False,False,False,False,False,fast+llm,specificity rule violated: 'Fettsäuren' vs 'davon gesättigte Fettsäuren',quantities do not match and are out of tolerance,predicted unit is missing while ground truth has a unit,contexts differ after stripping serving size
102.png,Kohlenhydrate,Kohlenhydrate,7.9,31,g,g,per_serving (1 Riegel* (12.5 g)),,True,False,True,False,False,False,fast,substring match,mismatch,alias match,mismatch
102.png,- davon Zucker,davon Zucker,3.9,5.19,g,,per_serving (1 Riegel* (12.5 g)),,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
102.png,Ballaststoffe,Ballaststoffe,0.6,5.99,g,,per_serving (1 Riegel* (12.5 g)),,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
102.png,Eiweiß,Eiweiß,0.7,0.149,g,,per_serving (1 Riegel* (12.5 g)),,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
103.jpeg,Energie,Energie,1383,328,kJ,kcal,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
103.jpeg,Fett,Fett,3.7,3.7,g,g,per_100g,per_100g,True,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
103.jpeg,davon gesättigte Fettsäuren,Fettsäuren,0.4,0.49,g,kcal,per_100g,per_100g,False,False,False,True,False,False,fast+llm,specificity mismatch: 'Fettsäuren' vs 'davon gesättigte Fettsäuren',numeric mismatch: 0.4 != 0.49,unit mismatch: g != kcal,context mismatch: per_100g != per_100g
103.jpeg,Kohlenhydrate,Kohlenhydrate,51,0.49,g,kcal,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
103.jpeg,davon Zucker,davon Zucker,51,519,g,kcal,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
103.jpeg,Ballaststoffe,Ballaststoffe,16,6.1,g,g,per_100g,per_100g,True,False,True,True,False,False,fast,substring match,mismatch,alias match,alias match
103.jpeg,Eiweiß,Eiweiß,7.7,51,g,g,per_100g,per_100g,True,False,True,True,False,False,fast,substring match,mismatch,alias match,alias match
103.jpeg,Salz,Salz,0,6.19,g,kcal,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
103.jpeg,Fett,Fett,0.4,7.7,g,g,per_serving (pro Port. (12g)),per_100g,True,False,True,False,False,False,fast,substring match,mismatch,alias match,mismatch
103.jpeg,davon gesättigte Fettsäuren,Fett,0,0.99,g,kcal,per_serving (pro Port. (12g)),per_100g,False,False,False,False,False,False,fast+llm,Nutrient does not match due to specificity rule violation.,Quantities do not match and are not considered traces.,Units do not match and are not aliases of each other.,Contexts do not match after stripping serving-size suffixes.
103.jpeg,Salz,Salz,0,169,g,kcal,per_serving (pro Port. (12g)),per_100g,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
104.jpeg,Energie,Energie,1528,361,kJ,kcal,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
104.jpeg,Energie,Energie,361,0.1,kcal,g,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
104.jpeg,Fett,Fett,2.6,2.69,g,kcal,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
104.jpeg,davon gesättigte Fettsäuren,Fettsäuren,0.6,0.69,g,kcal,per_100g,per_100g,False,False,False,True,False,False,fast+llm,specificity rule violated: 'Fettsäuren' vs 'davon gesättigte Fettsäuren',numeric comparison failed: 0.6 != 0.69,unit mismatch: g != kcal,contexts match after stripping suffixes
104.jpeg,Kohlenhydrate,Kohlenhydrate,72,729,g,kcal,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
104.jpeg,davon Zucker,davon Zucker,72,10,g,g,per_100g,per_100g,True,False,True,True,False,False,fast,substring match,mismatch,alias match,alias match
104.jpeg,Ballaststoffe,Ballaststoffe,10,729,g,kcal,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
104.jpeg,Eiweiß,Eiweiß,3.2,109,g,kcal,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
104.jpeg,Salz,Salz,0.1,109,g,kcal,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
104.jpeg,Salz,Salz,0,1.49,g,kcal,per_serving (pro Port. (14g)),per_100g,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
105.png,Energie,Energie,1320,1320,kJ,kj,per_100g,per_100g,True,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
105.png,Energie,Energie,313,0.039,kcal,,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
105.png,Fett,Fett,2.7,2.79,g,,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
105.png,- davon gesättigte Fettsäuren,Fettsäuren,0.4,0.49,g,,per_100g,per_100g,True,False,False,True,False,False,fast+llm,Both specify 'Fettsäuren'.,Quantities do not match (0.4g vs 0.49g).,"No unit specified in prediction, required by ground truth.",Context matches after stripping suffix.
105.png,Kohlenhydrate,Kohlenhydrate,52.1,6.29,g,,per_100g,,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
105.png,Ballaststoffe,Ballaststoffe,15.5,15.59,g,,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
105.png,Eiweiß,Eiweiß,7.0,7.09,g,,per_100g,per_100g,True,False,False,True,False,False,fast,substring match,mismatch,mismatch,alias match
105.png,Salz,Salz,0.03,6.39,g,,per_100g,,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
105.png,Energie,Energie,158,0.89,kJ,,per_serving (1 Portion* (12 g)),,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
105.png,Fett,Fett,0.3,313,g,kcal,per_serving (1 Portion* (12 g)),per_100g,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
105.png,- davon gesättigte Fettsäuren,Fettsäuren,0.0,158,g,kj,per_serving (1 Portion* (12 g)),,False,False,False,False,False,False,fast+llm,Specificity rule violated: 'Fettsäuren' vs 'davon gesättigte Fettsäuren',Quantities do not match and are out of tolerance,Units do not match and are not aliases,Contexts do not match after stripping serving-size suffix
105.png,Eiweiß,Eiweiß,0.8,0.00,g,,per_serving (1 Portion* (12 g)),,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
105.png,Salz,Salz,0.00,1.99,g,,per_serving (1 Portion* (12 g)),,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
106.png,Vitamin E / Vitamine E / Vitamina E / E-vitamin / Vitamin E,Vitamin E,12,250,mg α-TE,mg,per_serving (Pro Stick),,True,False,False,False,False,False,fast+llm,Both refer to Vitamin E.,Quantities do not match (12 mg α-TE vs. 250 mg).,Units do not match (mg α-TE vs. mg).,Contexts do not match and are non-empty.
107.png,Vitamin B1,B1,1.1,12,mg,mg,per_daily_dose (1 Tablette (4.3 g)*),,False,False,True,False,False,False,fast+llm,Predicted nutrient 'B1' is less specific than ground truth 'Vitamin B1'.,Predicted quantity '12 mg' does not match ground truth '1.1 mg'.,Units match but are different in value.,"No context provided in prediction, while ground truth has a context."
107.png,Vitamin B2,B2,1.4,1.1,mg,mg,per_daily_dose (1 Tablette (4.3 g)*),,False,False,True,False,False,False,fast+llm,Specific term 'Vitamin B2' does not match prediction 'B2'.,Quantities do not match: 1.4 mg vs 1.1 mg.,Units match (mg).,"Context is missing in prediction, but required for ground truth."
107.png,Vitamin B6,B6,1.4,1.4,mg,mg,per_daily_dose (1 Tablette (4.3 g)*),,True,True,True,False,True,False,fast+llm,Both are Vitamin B6.,Values match exactly within tolerance.,Units match exactly.,"Ground truth specifies 'per_daily_dose', prediction is missing this context."
107.png,Vitamin B12,B1,2.5,4.39,µg,,per_daily_dose (1 Tablette (4.3 g)*),,False,False,False,False,False,False,fast+llm,B1 does not match Vitamin B12.,4.39 µg does not match 2.5 µg.,"No unit provided in prediction, but 'µg' is present in ground truth.",Contexts do not match after stripping serving-size suffixes.
107.png,Niacin,Niacin,16,,mg NE,,per_daily_dose (1 Tablette (4.3 g)*),,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
107.png,Biotin,Biotin,50,,µg,,per_daily_dose (1 Tablette (4.3 g)*),,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
107.png,Folsäure,Folsäure,200,,µg,,per_daily_dose (1 Tablette (4.3 g)*),,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
107.png,Pantothensäure,Pantothensäure,6,,mg,,per_daily_dose (1 Tablette (4.3 g)*),,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
108.jpeg,Magnesium,Magnesium,240,5.6,mg,g,per_daily_dose (1 Tablette (5.6 g)*),,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
108.jpeg,Vitamin B1,B1,1.1,1.4,mg,mg,per_daily_dose (1 Tablette (5.6 g)*),,False,False,True,False,False,False,fast+llm,Prefix 'Vitamin B1' not matched by 'B1'.,Quantities do not match: 1.4 != 1.1.,Units match: mg = mg.,Contexts do not match: per_daily_dose vs None.
108.jpeg,Vitamin B2,B2,1.4,60,mg,mg,per_daily_dose (1 Tablette (5.6 g)*),,False,False,True,False,False,False,fast+llm,"Ground truth is 'Vitamin B2', prediction is 'B2'.","Ground truth quantity is 1.4 mg, prediction is 60 mg.","Ground truth unit is mg, prediction has no unit.","Ground truth context is per_daily_dose, prediction has no context."
108.jpeg,Vitamin B6,B6,1.4,,mg,,per_daily_dose (1 Tablette (5.6 g)*),,False,False,False,False,False,False,fast+llm,Predicted nutrient 'B6' is less specific than ground truth 'Vitamin B6'.,Quantity not provided in prediction while ground truth provides '1.4 mg'.,No unit provided in prediction while ground truth provides 'mg'.,Context not provided in prediction while ground truth provides 'per_daily_dose'.
108.jpeg,Vitamin B12,B12,2.5,,µg,,per_daily_dose (1 Tablette (5.6 g)*),,False,False,False,False,False,False,fast+llm,"Predicted nutrient 'B12' is a sub-nutrient of the ground truth 'Vitamin B12', violating R1.","Predicted quantity is missing while ground truth has '2.5', failing R7 and R8.","Both predicted and ground truth unit are missing, failing R11.","Both predicted and ground truth context are missing, failing R14."
108.jpeg,Biotin,Biotin,50,,µg,,per_daily_dose (1 Tablette (5.6 g)*),,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
108.jpeg,Folsäure,Folsäure,200,,µg,,per_daily_dose (1 Tablette (5.6 g)*),,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
