image_id,gt,pred,match,qty_pct,unit_pct,ctx_pct,full3f_pct,full4f_pct
1.png,5,7,5,40,80,0,20,0
101.png,11,10,10,20,20,80,20,20
102.png,18,15,15,0,7,0,0,0
103.jpeg,18,12,11,9,36,73,9,9
104.jpeg,18,11,10,0,10,90,0,0
105.png,18,16,13,8,8,46,8,8
106.png,2,9,1,0,0,0,0,0
107.png,10,15,8,12,38,0,12,0
108.jpeg,11,13,8,0,25,0,0,0
109.jpeg,9,8,8,50,50,88,50,50
110.jpeg,6,4,4,50,50,50,50,25
111.jpeg,1,2,1,0,0,0,0,0
112.jpeg,1,2,1,0,0,0,0,0
113.jpeg,20,24,15,33,67,33,33,13
114.jpeg,20,24,17,65,88,53,65,29
115.png,9,10,8,0,12,62,0,0
116.jpeg,18,16,15,93,93,100,93,93
117.jpeg,9,8,8,0,12,88,0,0
118.jpeg,20,15,14,7,21,0,7,0
119.jpeg,20,9,4,0,25,0,0,0
12.png,16,25,14,50,71,29,43,29
120.jpeg,26,39,25,40,40,0,36,0
121.jpeg,20,18,14,7,79,21,0,0
15.png,42,5,3,0,0,0,0,0
17.png,4,5,4,25,25,0,25,0
2.png,16,12,4,50,100,50,50,25
20.png,48,47,23,17,52,0,13,0
201.jpeg,16,16,1,0,0,0,0,0
26.png,8,9,8,12,38,0,12,0
27.png,13,14,4,25,50,0,25,0
30.png,18,15,12,58,0,8,0,0
33.png,26,23,7,71,86,43,71,43
34.png,40,38,32,62,72,84,62,59
35.jpeg,4,4,2,0,0,0,0,0
4.png,8,45,6,0,17,0,0,0
41.png,8,7,6,67,67,17,50,0
42.png,18,9,9,44,0,33,0,0
45_1.png,18,8,8,12,0,25,0,0
45_2.png,8,7,7,43,43,0,43,0
51.png,18,25,12,0,0,17,0,0
53.png,18,27,14,29,36,29,29,14
56.jpeg,10,4,3,0,33,67,0,0
57.jpeg,10,2,1,100,0,100,0,0
59.png,28,22,11,0,18,27,0,0
6.png,6,6,4,25,100,0,25,0
61.png,22,47,21,29,43,10,29,10
63.png,22,49,20,45,60,20,45,15
64.png,8,8,0,0,0,0,0,0
67.jpeg,4,1,1,0,0,0,0,0
68.jpeg,34,0,0,0,0,0,0,0
78.jpeg,2,1,1,0,0,0,0,0
8.png,18,15,12,58,0,8,0,0
82.jpeg,12,6,5,0,0,100,0,0
88.png,16,20,9,0,22,0,0,0
9.jpeg,4,1,0,0,0,0,0,0
90.png,17,21,6,17,50,0,17,0
91.png,16,15,2,0,0,0,0,0
