image_id,nutrient,quantity,unit,context
1.jpeg,Magnesium (gesamt,400,mg,per_daily_dose
2.jpeg,Energie/energy kJ (kcal,,,per_100g
2.jpeg,Energie/energy kJ (kcal,60,,per_100g
2.jpeg,Fett/tat,60,,per_100g
2.jpeg,ofwhich saturates,70,,per_100g
2.jpeg,ofwhich saturates,50,,per_100g
2.jpeg,Kohlenhydrate/carbohydrates,70,,per_100g
2.jpeg,Kohlenhydrate/carbohydrates,33,,per_100g
2.jpeg,davon Zuckerarten/of which sugars,70,,per_100g
2.jpeg,davon Zuckerarten/of which sugars,33,,per_100g
2.jpeg,Erweiss/Protein,0.43,,per_100g
2.jpeg,Erweiss/Protein,0.30,,per_100g
2.jpeg,Salz/salt,0.43,,per_100g
2.jpeg,Salz/salt,0.30,,per_100g
4.jpeg,ENERGY,11,,per_100g
4.jpeg,FAT,11,,per_100g
4.jpeg,GRASSI,11,,per_100g
4.jpeg,ENERGIE,11,,per_100g
4.jpeg,GRASAS,11,,per_100g
4.jpeg,GRAISSES,11,,per_100g
4.jpeg,VETTEN,11,,per_100g
4.jpeg,FETT,,,per_100g
4.jpeg,FINOYSUGARS,,,per_100g
4.jpeg,GLUCIDES,,,per_100g
4.jpeg,FETTSAUREN,,,per_100g
4.jpeg,KOOLHYDRATEN,,,per_100g
4.jpeg,SALT-,,,per_100g
4.jpeg,SALE,,,per_100g
4.jpeg,WAARVAN SUIKERS,,,per_100g
4.jpeg,KOHLENHYDRATE,,,per_100g
4.jpeg,PROTEINES,,,per_100g
4.jpeg,SAL,,,per_100g
4.jpeg,EIWITTEN,,,per_100g
4.jpeg,DAVON ZUCKER,,,per_100g
4.jpeg,SEL,,,per_100g
4.jpeg,PROTEIN,,,per_100g
6.jpeg,VITAMINE,,,
6.jpeg,VITAMINEC,,,
6.jpeg,KALIUM,,,
8.jpeg,-SATURATED FAT,,,
8.jpeg,-SUGARS(g,,,
9.jpeg,Vitamin Czuachten,,,per_serving
9.jpeg,Zink,,,per_serving
9.jpeg,Vitamin C,,,per_serving
12.jpeg,M/Fotines/ProteinTBaba/Proten,0.6,,
12.jpeg,M/Fotines/ProteinTBaba/Proten,1.1,,
15.jpeg,Koffein 5 Mineralstoffen und SuBungsmittel-Zitronen Geschmack.Zwsi,,,
17.jpeg,Caffeine,2.4,mg,
17.jpeg,Caffeine,100,mg,
17.jpeg,Vitamin B3,2.4,mg,
17.jpeg,Vitamin B3,100,mg,
17.jpeg,Vitamin86,2.4,mg,
17.jpeg,Vitamin86,0.22,mg ne,
17.jpeg,Vitamin B12,0.22,mg ne,
17.jpeg,Vitamin B12,0.38,mg,
20.jpeg,Ychienhydiate/Carbohydrate,0.19,kcal,per_100g
20.jpeg,Ychienhydiate/Carbohydrate,050,cal,per_100g
20.jpeg,Natrium/Sodum,667,mg,per_100g
20.jpeg,Niacin,240,mg,per_100g
20.jpeg,Niacin,250,mg,per_100g
20.jpeg,Panothenaure/Pantothenic Acid,13.3,mg,per_100g
20.jpeg,Panothenaure/Pantothenic Acid,40,mg,per_100g
20.jpeg,Vitamin82,13.3,mg,per_100g
20.jpeg,Vitamin82,10.7,mg,per_100g
20.jpeg,FolsaureffolicAod,10.7,mg,per_100g
20.jpeg,FolsaureffolicAod,1333,mg,per_100g
26.jpeg,ENERGIE,,,per_100g
26.jpeg,ENERGY,,,per_100g
26.jpeg,GRAISSES,,,per_100g
26.jpeg,GRASAS,,,per_100g
26.jpeg,FAT,,,per_100g
26.jpeg,VETTEN,,,per_100g
26.jpeg,FETT,56,,per_100g
26.jpeg,SATURATES,56,,per_100g
26.jpeg,VERZADIGDE VETZUREN,56,,per_100g
26.jpeg,GLUCIDES,56,,per_100g
26.jpeg,HIDRATOS DE CARBONO,56,,per_100g
26.jpeg,CARBOHYDRATE,56,,per_100g
26.jpeg,FETTSAUREN,56,,per_100g
26.jpeg,KOOLHYDRATEN,56,,per_100g
26.jpeg,OF WHICH SUGARS,56,,per_100g
26.jpeg,OF WHICH SUGARS,20.19,,per_100g
26.jpeg,KOHLENHYDRATE,56,,per_100g
26.jpeg,KOHLENHYDRATE,20.19,,per_100g
26.jpeg,WAARVAN SUIKERS,56,,per_100g
26.jpeg,WAARVAN SUIKERS,20.19,,per_100g
26.jpeg,PROTEINA,20.19,,per_100g
26.jpeg,DAVON ZUCKER,20.19,,per_100g
26.jpeg,EIWITTEN,20.19,,per_100g
26.jpeg,SAL,20.19,,per_100g
26.jpeg,PROTEIN,20.19,,per_100g
26.jpeg,ZOUT-,20.19,,per_100g
26.jpeg,SALT,,,per_100g
26.jpeg,SALZ,,,per_100g
30.jpeg,ENERGY kJ/kcal,,,per_100g
30.jpeg,PROTEIN(g,2.7,,per_100g
30.jpeg,PROTEIN(g,4.8,,per_100g
30.jpeg,-SATURATED FAT g,5.0,,per_100g
30.jpeg,-SATURATED FAT g,2.7,,per_100g
30.jpeg,CARBOHYDRATE(9,2.7,,per_100g
30.jpeg,CARBOHYDRATE(9,39,,per_100g
30.jpeg,-SUGARSg,39,,per_100g
30.jpeg,-SUGARSg,19,,per_100g
30.jpeg,DIETARYFIBRE(g,2.0,,per_100g
30.jpeg,DIETARYFIBRE(g,19,,per_100g
30.jpeg,SODIUM(mg,2.0,,per_100g
30.jpeg,SODIUM(mg,70,,per_100g
33.jpeg,Energle/energy kJ kca,88,,
33.jpeg,Fett/fat,88,,
33.jpeg,of which saturates,89,,
33.jpeg,of which saturates,88,,
33.jpeg,Kohlenhydrate/carbohydrates,89,,
33.jpeg,Kohlenhydrate/carbohydrates,229,,
33.jpeg,davon Zuckerarten,89,,
33.jpeg,davon Zuckerarten,229,,
33.jpeg,of which sugars,89,,
33.jpeg,of which sugars,229,,
33.jpeg,Eiweiss/protein,6350,,
33.jpeg,Eiweiss/protein,0.40,mg,
33.jpeg,Salz/salt,6350,,
33.jpeg,Salz/salt,0.40,mg,
33.jpeg,Natriurm/sodium,210,mg,
33.jpeg,Natriurm/sodium,158,mg,
33.jpeg,Calcium,210,mg,
33.jpeg,Calcium,158,mg,
33.jpeg,Magnesium,,,
33.jpeg,Kalium/potassium,,,
33.jpeg,Chlorid/chlorure,,,
34.jpeg,Energy,100,g,per_serving
34.jpeg,Energy,319,kj,per_serving
34.jpeg,Fat,80,kj,per_serving
34.jpeg,Fat,319,kj,per_serving
34.jpeg,Carbohydrate,80,kj,per_serving
34.jpeg,Carbohydrate,778,kcal,per_serving
34.jpeg,of which sugars,80,kj,per_serving
34.jpeg,of which sugars,56,kcal,per_serving
34.jpeg,Fibre,56,kcal,per_serving
34.jpeg,Fibre,778,kcal,per_serving
34.jpeg,Protein,56,kcal,per_serving
34.jpeg,Protein,3.58,mg,per_serving
34.jpeg,Salt,3.58,mg,per_serving
34.jpeg,Salt,0.9,mg,per_serving
34.jpeg,Potassium,400,mg,per_serving
34.jpeg,Potassium,100,mg,per_serving
34.jpeg,Magnesium,100,mg,per_serving
34.jpeg,Magnesium,2.6,mg,per_serving
34.jpeg,Zinc,100,mg,per_serving
34.jpeg,Zinc,2.6,mg,per_serving
34.jpeg,Vitamins,2.6,mg,per_serving
34.jpeg,Vitamins,72,mg,per_serving
34.jpeg,B1,85,mg,per_serving
34.jpeg,B1,82,mg,per_serving
35.jpeg,Magnesium,4.7,,per_100g
35.jpeg,Magnesium,2.1,,per_100g
35.jpeg,Vitamin C,2.1,,per_100g
41.jpeg,ENERGY,01,,per_100g
41.jpeg,FAT,01,,per_100g
41.jpeg,SATURATES,01,,per_100g
41.jpeg,CARBOHYDRATE,41,,per_100g
41.jpeg,OFWHICH SUGARS,4101,,per_100g
41.jpeg,OFWHICH SUGARS,41,,per_100g
41.jpeg,PROTEIN,4101,,per_100g
41.jpeg,PROTEIN,41,,per_100g
41.jpeg,SALT,4101,,per_100g
41.jpeg,SALT,41,,per_100g
42.jpeg,FAT (g,0.1,,
42.jpeg,-SATURATED FAT (g,,,
42.jpeg,CARBOHYDRATE (0,,,
42.jpeg,-SUGARS (g,,,
42.jpeg,DIETARY FIBRE (g,240,,
42.jpeg,DIETARY FIBRE (g,500,,
51.jpeg,Energy | Energie (kca,1541,g,
51.jpeg,Energy | Energie (kca,100,g,
51.jpeg,FatFett Maberes grassesVetten,0.5,g,
51.jpeg,FatFett Maberes grassesVetten,1541,g,
51.jpeg,of whkh saturatesdavon geattigte Fetsuren,0.5,g,
51.jpeg,of whkh saturatesdavon geattigte Fetsuren,4050,g,
51.jpeg,CarbohydrateKohlenhydrate6lucdesKoolhydraten,64,,
51.jpeg,CarbohydrateKohlenhydrate6lucdesKoolhydraten,4050,g,
51.jpeg,ProteinEiweleProteinesEiwitten,6.7,,
51.jpeg,ProteinEiweleProteinesEiwitten,64,,
51.jpeg,Vitamin Bine B6,0.3,,
51.jpeg,Vitamin Bine B6,6.7,,
53.jpeg,CarbohydrateKohlenhydrate GlucdesKooihydraten,629,,
53.jpeg,CarbohydrateKohlenhydrate GlucdesKooihydraten,618,,
53.jpeg,ProtenEwesProteines/Erwsten,6.7,,
53.jpeg,ProtenEwesProteines/Erwsten,629,,
53.jpeg,Vitamin 96Vitamine 85,0.08,,
56.jpeg,Proteines,3.67,,per_100g
56.jpeg,Proteines,83,,per_100g
56.jpeg,Fett,3.67,,per_100g
56.jpeg,Fett,83,,per_100g
57.jpeg,Brennwen.....Energie,383,kcal,per_100g
57.jpeg,Brennwen.....Energie,23,kcal,per_100g
57.jpeg,Proteines,3.67,g,per_100g
57.jpeg,Proteines,1604,kcal,per_100g
57.jpeg,Fett,43,g,per_100g
57.jpeg,Fett,3.67,g,per_100g
59.jpeg,BewenergyValuc1391k330 kcal,,,per_100g
59.jpeg,Eacib/Protein,07,,per_100g
59.jpeg,onZucker/ofwhich Sugars,644,,per_100g
59.jpeg,onZucker/ofwhich Sugars,69.99,,per_100g
59.jpeg,Feti/fat,0.3,,per_100g
59.jpeg,davon gesattigte Fetisauren,0.3,,per_100g
59.jpeg,of wtich Saturates,,,per_100g
61.jpeg,Protein/Elwel/Proteine/Proteines/Proteina/Belakovine,2530,mg,per_100g
61.jpeg,Protein/Elwel/Proteine/Proteines/Proteina/Belakovine,14.60,mg,per_100g
63.jpeg,Fat/Fett/Grassi/Gralsse/Grasas/Maltobe,00,,per_100g
63.jpeg,Protein/Elwei/Protelne/Proteines/Proteina/Belakovine,146,mg,per_100g
63.jpeg,Protein/Elwei/Protelne/Proteines/Proteina/Belakovine,02,mg,per_100g
63.jpeg,Salt/Salz/Sale/Sel/Sal/So,02,mg,per_100g
63.jpeg,Salt/Salz/Sale/Sel/Sal/So,335,mg,per_100g
64.jpeg,VitaminelC,0.6,mg,
64.jpeg,VitaminelC,50,mg,
64.jpeg,Niacinel,0.5,mg,
