image_id,gt,pred,match,qty_pct,unit_pct,ctx_pct,full3f_pct,full4f_pct
1.jpeg,5,5,5,80,100,100,60,60
101.jpeg,11,10,10,40,70,100,30,30
102.jpeg,18,14,14,29,71,64,21,21
103.jpeg,18,14,14,21,71,0,14,0
104.jpeg,18,16,16,6,56,0,0,0
105.jpeg,18,12,12,0,50,75,0,0
106.jpeg,2,8,2,0,0,0,0,0
107.jpeg,10,16,10,10,50,100,10,10
108.jpeg,11,10,10,50,70,80,50,50
109.jpeg,9,8,8,38,75,100,38,38
110.jpeg,6,3,3,0,33,0,0,0
111.jpeg,1,2,1,100,0,0,0,0
112.jpeg,1,2,1,0,0,0,0,0
113.jpeg,20,12,12,8,67,83,8,8
114.jpeg,20,13,13,38,62,69,38,31
115.jpeg,9,8,8,12,75,100,12,12
116.jpeg,18,12,12,33,58,0,25,0
117.jpeg,9,5,5,0,20,0,0,0
118.jpeg,20,11,11,9,64,91,0,0
119.jpeg,20,9,9,11,78,100,0,0
12.jpeg,16,2,2,0,0,0,0,0
120.jpeg,26,44,26,46,54,0,31,0
121.jpeg,20,13,13,8,69,77,8,8
15.jpeg,42,1,1,0,0,0,0,0
17.jpeg,4,8,4,25,50,0,25,0
2.jpeg,16,14,14,21,71,57,21,21
20.jpeg,48,11,11,0,55,100,0,0
201.jpeg,16,9,9,11,67,89,11,11
26.jpeg,8,28,8,12,38,100,12,12
27.jpeg,13,0,0,0,0,0,0,0
30.jpeg,18,13,13,15,0,31,0,0
33.jpeg,26,19,19,0,42,0,0,0
34.jpeg,40,23,23,17,48,13,17,0
35.jpeg,4,3,3,67,67,67,67,67
4.jpeg,8,22,8,0,0,100,0,0
41.jpeg,8,10,8,0,0,100,0,0
42.jpeg,18,6,6,0,0,0,0,0
45_1.jpeg,18,10,10,10,0,0,0,0
45_2.jpeg,8,10,8,25,62,100,25,25
51.jpeg,18,12,12,17,58,0,8,0
53.jpeg,18,5,5,0,60,0,0,0
56.jpeg,10,4,4,0,50,100,0,0
57.jpeg,10,6,6,17,50,83,17,17
59.jpeg,28,5,5,0,40,100,0,0
6.jpeg,6,3,3,0,0,0,0,0
61.jpeg,22,4,4,0,25,0,0,0
63.jpeg,22,6,6,0,67,0,0,0
64.jpeg,8,8,8,0,50,0,0,0
67.jpeg,4,1,1,0,0,0,0,0
68.jpeg,34,13,13,0,38,0,0,0
78.jpeg,2,4,2,0,0,0,0,0
8.jpeg,18,2,2,0,0,0,0,0
82.jpeg,12,6,6,0,67,0,0,0
88.jpeg,16,12,12,17,67,0,8,0
9.jpeg,4,3,3,0,0,67,0,0
90.jpeg,17,16,16,19,62,0,12,0
91.jpeg,16,18,16,12,75,0,12,0
