image_id,gt,pred,match,qty_pct,unit_pct,ctx_pct,full3f_pct,full4f_pct
1.png,5,5,4,100,100,100,100,100
101.png,11,10,7,71,86,100,71,71
102.png,18,21,9,56,78,67,56,44
103.jpeg,18,23,14,43,71,57,29,21
104.jpeg,18,21,14,43,64,57,36,29
105.png,18,16,10,50,80,70,50,40
106.png,2,8,1,100,0,0,0,0
107.png,10,15,7,86,57,100,57,57
108.jpeg,11,18,6,67,67,100,67,67
109.jpeg,9,13,5,60,60,100,60,60
110.jpeg,6,4,2,100,100,50,100,50
111.jpeg,1,2,1,100,0,0,0,0
112.jpeg,1,2,0,0,0,0,0,0
113.jpeg,20,22,12,50,75,75,50,42
114.jpeg,20,22,13,62,77,46,46,31
115.png,9,14,6,50,50,100,50,50
116.jpeg,18,16,10,80,80,90,80,80
117.jpeg,9,6,5,40,20,100,20,20
118.jpeg,20,15,10,0,80,10,0,0
119.jpeg,20,11,7,0,86,0,0,0
12.png,16,3,0,0,0,0,0,0
120.jpeg,26,68,13,85,54,0,46,0
121.jpeg,20,21,12,67,83,67,67,50
15.png,42,6,4,0,0,0,0,0
17.png,4,7,3,100,100,0,100,0
2.png,16,14,12,58,67,58,50,25
20.png,48,64,30,53,47,53,30,27
201.jpeg,16,10,0,0,0,0,0,0
26.png,8,7,6,0,33,17,0,0
27.png,13,21,5,60,80,100,60,60
30.png,18,16,16,88,0,44,0,0
33.png,26,21,17,71,82,65,71,41
34.png,40,53,38,50,87,53,47,34
35.jpeg,4,3,3,67,67,67,67,67
4.png,8,42,7,43,71,0,43,0
41.png,8,7,6,17,50,100,17,17
42.png,18,9,9,22,0,11,0,0
45_1.png,18,9,9,22,0,11,0,0
45_2.png,8,7,6,50,50,100,50,50
51.png,18,14,0,0,0,0,0,0
53.png,18,14,0,0,0,0,0,0
56.jpeg,10,6,2,50,100,50,50,50
57.jpeg,10,12,2,50,100,50,50,0
59.png,28,29,9,89,78,56,78,44
6.png,6,5,5,80,80,0,80,0
61.png,22,15,0,0,0,0,0,0
63.png,22,15,0,0,0,0,0,0
64.png,8,8,6,100,83,0,83,0
67.jpeg,4,1,0,0,0,0,0,0
68.jpeg,34,18,0,0,0,0,0,0
78.jpeg,2,4,1,0,0,0,0,0
8.png,18,11,11,36,0,27,0,0
82.jpeg,12,5,5,0,0,100,0,0
88.png,16,13,7,43,100,71,43,29
9.jpeg,4,3,3,0,0,67,0,0
90.png,17,19,12,75,75,58,67,42
91.png,16,22,15,73,80,53,47,27
